,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,99.48,101.26,110.58,118.02,113.54,89.67,93.46,67.14,63.98,63.22,Upgrade
1,Revenue Growth (YoY),-10.04%,-14.20%,-2.60%,31.61%,21.48%,33.57%,46.07%,6.20%,-16.72%,-20.63%,Upgrade
2,Cost of Revenue,84.2,78.88,87.65,90.21,90.7,81.34,76.35,58.83,56.28,57.11,Upgrade
3,Gross Profit,15.28,22.39,22.93,27.81,22.84,8.33,17.11,8.31,7.7,6.1,Upgrade
4,"Selling, General & Admin",27.84,34.76,34.73,34.54,31.72,23,22.46,19.37,14.16,19.4,Upgrade
5,Operating Expenses,27.84,34.76,34.73,34.54,31.72,23,22.46,19.37,14.16,19.4,Upgrade
6,Operating Income,-12.56,-12.37,-11.8,-6.73,-8.88,-14.67,-5.35,-11.06,-6.45,-13.29,Upgrade
7,Interest Expense,-0.95,-1,-1.24,-0.99,-0.42,-0.41,-0.37,-0.36,-0.52,-0.62,Upgrade
8,Interest & Investment Income,0.65,0.82,0.76,0.56,0.49,0.26,0.35,0.43,1.17,1.4,Upgrade
9,Earnings From Equity Investments,6.04,1.32,9.08,-5.29,17.51,-1.15,3.97,0,9,-11.6,Upgrade
10,Currency Exchange Gain (Loss),0.46,0.47,-0.52,-0.99,-0.11,0.12,1.48,0.84,0.72,0.69,Upgrade
11,Other Non Operating Income (Expenses),1.05,0.73,0.96,1.15,1.27,0.98,0.96,0.96,0.93,0.9,Upgrade
12,EBT Excluding Unusual Items,-5.31,-10.04,-2.76,-12.3,9.87,-14.86,1.05,-9.18,4.86,-22.53,Upgrade
13,Gain (Loss) on Sale of Investments,-0.58,-3.49,-4.67,3.74,-0.88,0.02,-1.82,-0.07,-0.73,0.13,Upgrade
14,Gain (Loss) on Sale of Assets,-,0.01,0.01,-0.01,-,-2.06,-,-,-,-,Upgrade
15,Asset Writedown,-,3.63,-,0.41,-,-0.03,-,-1.78,-,-,Upgrade
16,Other Unusual Items,-,-,-,-,1.56,2.05,-,1.24,1.47,0.51,Upgrade
17,Pretax Income,-5.89,-9.89,-7.42,-8.16,10.54,-14.89,-0.77,-9.79,5.6,-21.89,Upgrade
18,Income Tax Expense,0.57,2.17,-0.39,-0.05,0.09,-0.25,0.34,-0.45,-,0.04,Upgrade
19,Earnings From Continuing Operations,-6.47,-12.06,-7.02,-8.11,10.46,-14.65,-1.11,-9.34,5.6,-21.93,Upgrade
20,Net Income to Company,-6.47,-12.06,-7.02,-8.11,10.46,-14.65,-1.11,-9.34,5.6,-21.93,Upgrade
21,Minority Interest in Earnings,0.28,-0.13,-0.14,-0.25,-1.04,-0.74,-0.84,-0.28,-0.14,-0.02,Upgrade
22,Net Income,-6.18,-12.19,-7.16,-8.37,9.42,-15.39,-1.95,-9.62,5.46,-21.95,Upgrade
23,Net Income to Common,-6.18,-12.19,-7.16,-8.37,9.42,-15.39,-1.95,-9.62,5.46,-21.95,Upgrade
24,Shares Outstanding (Basic),260,260,260,260,260,260,260,260,260,260,Upgrade
25,Shares Outstanding (Diluted),260,260,260,260,260,260,260,260,260,260,Upgrade
26,EPS (Basic),-0.02,-0.05,-0.03,-0.03,0.04,-0.06,-0.01,-0.04,0.02,-0.08,Upgrade
27,EPS (Diluted),-0.02,-0.05,-0.03,-0.03,0.04,-0.06,-0.01,-0.04,0.02,-0.08,Upgrade
28,Free Cash Flow,6.4,-7.33,-6.05,1.58,-0.87,-45.58,-20.51,-7.67,-2.63,-10.36,Upgrade
29,Free Cash Flow Per Share,0.02,-0.03,-0.02,0.01,-0.00,-0.18,-0.08,-0.03,-0.01,-0.04,Upgrade
30,Operating Margin,-12.63%,-12.22%,-10.67%,-5.71%,-7.82%,-16.36%,-5.72%,-16.47%,-10.08%,-21.03%,Upgrade
31,Profit Margin,-6.21%,-12.04%,-6.47%,-7.09%,8.29%,-17.16%,-2.08%,-14.33%,8.53%,-34.72%,Upgrade
32,Free Cash Flow Margin,6.44%,-7.24%,-5.47%,1.34%,-0.77%,-50.83%,-21.95%,-11.42%,-4.11%,-16.39%,Upgrade
33,EBITDA,-11.16,-10.27,-9.61,-4.43,-6.34,-12.58,-3.46,-9.64,-5.23,-12.07,Upgrade
34,D&A For EBITDA,1.4,2.1,2.18,2.3,2.54,2.09,1.89,1.42,1.22,1.22,Upgrade
35,EBIT,-12.56,-12.37,-11.8,-6.73,-8.88,-14.67,-5.35,-11.06,-6.45,-13.29,Upgrade
