,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020"
0,Revenue,89.73,49.28,67.19,181.82,141.9,269.08,157.88,153.84,236.39,243.4
1,Revenue Growth (YoY),33.55%,-72.90%,-52.65%,-32.43%,-10.12%,74.92%,-33.21%,-36.80%,-13.14%,92.55%
2,Cost of Revenue,87.1,46.46,65.84,189.8,129.93,256.32,138.56,138.95,211.86,199.07
3,Gross Profit,2.63,2.82,1.35,-7.98,11.98,12.76,19.32,14.89,24.54,44.33
4,"Selling, General & Admin",11.33,15.52,10.27,11.82,11.16,8.39,11.07,12.62,11.4,5.45
5,Other Operating Expenses,-0.14,-13.03,-0.1,-6.45,-0.04,-2.18,-0.16,-0.45,-0.58,-1.12
6,Operating Expenses,11.19,2.48,10.17,5.36,11.13,6.21,10.91,12.17,10.82,4.33
7,Operating Income,-8.56,0.34,-8.82,-13.34,0.85,6.55,8.41,2.71,13.72,39.99
8,Interest Expense,-0.17,-0.06,-0.07,-0.07,-0.04,-0.03,-0.03,-0.03,-0.03,-0.05
9,Interest & Investment Income,0.24,0.27,0.26,0.1,0.13,0.01,0.37,0.01,0.36,0.37
10,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-,-,-9.65
11,EBT Excluding Unusual Items,-8.49,0.55,-8.63,-13.31,0.93,6.53,8.76,2.7,14.05,30.66
12,Gain (Loss) on Sale of Investments,0.06,-0.06,-0.24,0.14,-0.74,-1.55,0.71,1.98,4.09,-
13,Gain (Loss) on Sale of Assets,-,0.02,-0.01,0.02,-0.06,-1.37,-0.01,-,0.02,0.25
14,Other Unusual Items,-,-,-,0.03,2.69,-0.23,0.36,5.29,5.58,-0.66
15,Pretax Income,-7.97,0.51,-8.89,-13.12,2.83,3.4,9.82,10,23.73,31.05
16,Income Tax Expense,0.93,-0.05,-1.97,-2.37,0.47,-0.11,1.36,3.25,4.06,7.31
17,Net Income,-8.9,0.56,-6.92,-10.75,2.36,3.51,8.47,6.76,19.67,23.74
18,Net Income to Common,-8.9,0.56,-6.92,-10.75,2.36,3.51,8.47,6.76,19.67,23.74
19,Net Income Growth,-,-,-,-,-72.17%,-48.08%,-56.95%,-71.54%,-19.03%,137.33%
20,Shares Outstanding (Basic),1000,1000,1000,1000,1000,1000,1000,1000,1000,770
21,Shares Outstanding (Diluted),1000,1000,1000,1000,1000,1000,1000,1000,1000,770
22,Shares Change (YoY),-,-,-,-,-,-,-,29.79%,33.33%,2.73%
23,EPS (Basic),-0.01,0.00,-0.01,-0.01,0.00,0.00,0.01,0.01,0.02,0.03
24,EPS (Diluted),-0.01,0.00,-0.01,-0.01,0.00,0.00,0.01,0.01,0.02,0.03
25,EPS Growth,-,-,-,-,-72.17%,-48.08%,-56.95%,-78.07%,-39.27%,131.02%
26,Free Cash Flow,-16.77,1.3,-14.42,24.56,-29.25,-28.35,-23.5,-20.85,-61.95,-26.86
27,Free Cash Flow Per Share,-0.02,0.00,-0.01,0.02,-0.03,-0.03,-0.02,-0.02,-0.06,-0.03
28,Operating Margin,-9.54%,0.68%,-13.13%,-7.34%,0.60%,2.43%,5.33%,1.76%,5.80%,16.43%
29,Profit Margin,-9.92%,1.14%,-10.30%,-5.91%,1.66%,1.30%,5.36%,4.39%,8.32%,9.75%
30,Free Cash Flow Margin,-18.69%,2.64%,-21.46%,13.51%,-20.62%,-10.54%,-14.88%,-13.55%,-26.21%,-11.03%
31,EBITDA,-5.75,4.79,-6.92,-8.3,5.01,11.15,13.47,7.62,17.72,43.63
32,D&A For EBITDA,2.81,4.45,1.9,5.04,4.17,4.6,5.05,4.91,4.01,3.63
33,EBIT,-8.56,0.34,-8.82,-13.34,0.85,6.55,8.41,2.71,13.72,39.99
