,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,-,11113,11044,10098,11831,10016,9875,8163,8605,8938,7799,8055,9569,7812,-,-,11122,9154,8938,7806,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,289.04,155.09,Upgrade
2,Trading Asset Securities,-,200.49,200.58,200.6,200.6,200.63,100.14,-,-,-,-,100.64,100.24,100.24,-,-,803.89,1201,-,-,Upgrade
3,Cash & Short-Term Investments,11313,11313,11244,10299,12031,10217,9976,8163,8605,8938,7799,8156,9669,7912,-,11926,11926,10355,9227,7961,Upgrade
4,Cash Growth,-5.97%,10.73%,12.72%,26.17%,39.82%,14.31%,27.90%,0.09%,-11.01%,12.96%,-,-31.61%,-18.92%,-23.59%,-,49.80%,38.81%,40.06%,21.04%,35.81%,Upgrade
5,Accounts Receivable,-,4623,4987,4061,4540,4960,4757,5563,5365,4839,4903,4131,3316,3233,-,-,3815,3406,2294,3887,Upgrade
6,Other Receivables,-,75.71,58.29,108.73,79.46,70.79,45.83,89.88,110.31,249.7,276.84,351.14,370.55,521.29,-,-,86.62,99.53,115.98,-,Upgrade
7,Receivables,-,4699,5045,4169,4619,5030,4803,5653,5475,5089,5180,4482,3687,3755,-,-,3902,3506,2410,3887,Upgrade
8,Inventory,-,2132,2118,2069,1560,1624,1765,1670,2129,1925,1858,1859,1975,2255,-,-,2087,2225,2464,2097,Upgrade
9,Prepaid Expenses,-,-,1307,1196,951.66,1106,1233,1317,1363,-,1185,-,984.17,-,-,-,-,-,-,-,Upgrade
10,Restricted Cash,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.6,Upgrade
11,Other Current Assets,-,1470,169.26,105.88,215.96,241.02,345.39,316.8,295.32,1621,456.93,1975,539.97,1645,-,-,1232,1359,973.43,-,Upgrade
12,Total Current Assets,-,19614,19884,17839,19378,18219,18122,17119,17867,17573,16479,16472,16855,15567,-,-,19147,17446,15074,13962,Upgrade
13,"Property, Plant & Equipment",-,6424,6247,6160,6049,6232,6332,6310,6398,6300,6422,6416,6782,6874,-,-,6728,7003,7249,7139,Upgrade
14,Long-Term Investments,-,225.79,227.13,232.65,233.8,236.97,244.59,245.43,248.48,249.99,253.1,253.91,257.25,38,-,-,39.5,38.31,40.94,39.84,Upgrade
15,Other Intangible Assets,-,1663,1737,1836,1691,1496,1516,1262,1195,1068,1073,1044,1074,1117,-,-,931.39,1071,354.2,309.28,Upgrade
16,Long-Term Deferred Tax Assets,-,1552,1529,1552,1472,1337,1287,1243,1251,1233,1288,1250,1233,1380,-,-,1164,871.66,860.61,800.63,Upgrade
17,Long-Term Deferred Charges,-,292.65,224.67,114.53,283.74,456.42,361.19,525.22,477.23,297.69,187.17,134.63,111,103.99,-,-,173.47,81.61,-,-,Upgrade
18,Other Long-Term Assets,-,21.56,26.53,31.44,33.69,20.37,25.93,27.6,31.53,159.07,167.26,170.58,46.36,-,-,-,1.7,-,719.7,589.58,Upgrade
19,Total Assets,-,29793,29875,27766,29141,27998,27888,26732,27468,26881,25869,25742,26359,25079,-,-,28185,26511,24299,22840,Upgrade
20,Accounts Payable,-,10569,10504,8626,9476,8863,8940,7741,9016,8284,7925,8176,9703,8417,-,-,10026,8842,8148,11468,Upgrade
21,Accrued Expenses,-,646.92,5289,717.75,5300,973.53,5221,893.39,5196,782.63,4796,641.15,4824,650.87,-,-,4099,571.37,3404,4.6,Upgrade
22,Short-Term Debt,-,500,500,400,1300,1300,1300,1700,1100,1800,1400,1600,300,500,-,-,500,1300,-,-,Upgrade
23,Current Portion of Long-Term Debt,-,98.46,11.32,92.59,13.31,76.03,3.47,77.68,0.46,72.33,0.44,73.22,0.42,-,-,-,0.43,-,0.46,0.46,Upgrade
24,Current Portion of Leases,-,-,91.18,-,80.07,-,74.65,-,72.22,-,72.83,-,77.62,-,-,-,10.48,-,13.39,-,Upgrade
25,Current Income Taxes Payable,-,128.67,-,158.25,18.7,118.37,-,149.28,55.23,152.27,54.45,87.85,170.08,327.61,-,-,88.14,121.63,75.02,-,Upgrade
26,Current Unearned Revenue,-,395.67,341.74,342.39,243.74,203.96,194.67,213.1,152.07,162.12,140.09,179.79,272.27,146.87,-,-,558.53,222.73,268.17,220.36,Upgrade
27,Other Current Liabilities,-,6362,2382,6502,2009,6204,2130,5869,1917,5905,2022,5541,1746,5966,-,-,1359,4243,1516,214.74,Upgrade
28,Total Current Liabilities,-,18701,19119,16839,18441,17739,17863,16643,17509,17158,16410,16299,17092,16009,-,-,16642,15300,13424,11909,Upgrade
29,Long-Term Debt,-,1.15,1.17,1.39,1.39,11.5,11.51,14.65,20.86,2.09,1.98,2.08,2.09,2.34,-,-,2.56,2.9,3.2,3.47,Upgrade
30,Long-Term Leases,-,95.88,90.2,69.16,138.01,133.9,134.28,135.94,193.09,193.27,194.07,196.55,263.41,23.26,-,-,19,18.01,22.59,-,Upgrade
31,Long-Term Unearned Revenue,-,271.62,256.08,236.18,187.89,186.85,181.23,174.13,179.09,180.9,180.62,183.89,168.85,49.15,-,-,149.47,39.47,61.71,59.95,Upgrade
32,Long-Term Deferred Tax Liabilities,-,37.08,18.97,19.11,19.26,22.79,22.96,23.13,23.31,23.48,23.65,23.83,24,151.52,-,-,127,24.86,25.34,25.51,Upgrade
