,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,27537,17921,11926,13051,15181,15031,16816,18351,18064,16114,21686,19498,28010,26605,27595,24167,40782,26899,11330,8699,9344,Upgrade
1,Market Cap Growth,19.23%,19.23%,-29.08%,-28.88%,-15.96%,-6.72%,-22.45%,-5.88%,-35.51%,-39.43%,-21.41%,-19.32%,-31.32%,-1.09%,143.54%,177.82%,336.45%,157.27%,10.41%,-26.53%,31.75%,Upgrade
2,Enterprise Value,26640,17141,11531,12267,14725,14766,16625,17727,17892,15442,21223,18650,27422,25998,26945,23554,41045,26960,11372,8816,9769,Upgrade
3,Last Close Price,38.40,24.99,16.63,18.19,21.15,20.94,23.37,25.50,25.11,22.39,30.14,27.03,38.83,36.88,38.20,33.45,56.45,37.24,15.68,12.03,12.93,Upgrade
4,PE Ratio,727.95,473.74,409.35,-,467.10,112.13,125.23,-,128.23,161.16,202.43,159.90,185.00,142.22,152.75,135.52,307.53,153.40,78.88,-,113.92,Upgrade
5,Forward PE,-,32.80,32.80,32.80,32.80,32.80,32.80,32.80,32.80,32.80,51.04,53.84,152.73,152.73,152.73,152.73,206.80,158.54,62.31,54.22,58.85,Upgrade
6,PS Ratio,5.69,3.70,3.53,3.38,4.07,2.34,2.42,2.75,2.49,2.85,3.31,2.64,3.88,4.19,4.98,4.46,8.05,4.69,2.06,2.08,2.11,Upgrade
7,PB Ratio,5.19,3.38,2.25,2.47,2.87,2.85,3.19,3.46,3.41,3.09,4.16,3.71,5.34,5.17,5.37,4.68,7.95,5.39,2.27,1.75,1.88,Upgrade
8,P/TBV Ratio,3.43,3.43,2.29,2.50,2.91,2.90,3.24,3.52,3.46,3.14,4.23,3.78,5.45,5.27,5.49,4.79,8.15,5.53,2.33,1.80,1.93,Upgrade
