,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Other Revenue,5.43,5.43,7.14,7.14,7.84,7.36,5.31,5.18,15.39,5.95,32.06,4.26,7.06,8.39,11.37,9.84,9.86,12.16,11.79,8.65,Upgrade
1,Revenue,5.43,5.43,7.14,7.14,7.84,7.36,5.31,5.18,15.39,5.95,32.06,4.26,7.06,8.39,11.37,9.84,9.86,12.16,11.79,8.65,Upgrade
2,Revenue Growth (YoY),-30.70%,-26.24%,34.51%,38.05%,-49.07%,23.81%,-83.43%,21.45%,118.00%,-29.08%,181.95%,-56.71%,-28.43%,-31.01%,-3.58%,13.83%,-26.32%,0.16%,-37.58%,-2.44%,Upgrade
3,Cost of Revenue,2.47,2.47,1.99,1.99,2.69,2.15,-3.43,2.15,7.86,2.28,15.57,1.16,2.58,3.16,2.06,2.56,1.58,5.08,4.07,4.23,Upgrade
4,Gross Profit,2.96,2.96,-9.78,-9.78,5.15,5.21,-19.92,3.03,7.54,3.67,-13.38,3.1,4.48,5.23,-17.02,7.28,8.28,7.07,-42.91,4.42,Upgrade
5,"Selling, General & Admin",3.58,3.58,6.11,6.11,3.17,5.92,5.17,5.92,9.97,3.84,7.86,5.34,4.91,11.89,7.3,10.01,7.89,9.88,3.34,12.42,Upgrade
6,Other Operating Expenses,-,-,-0.44,-0.44,-,-,-1.03,-,-,-,-1.54,-,-,-,-3.56,-,-,-,-0.82,-,Upgrade
7,Operating Expenses,3.58,3.58,5.87,5.87,3.17,5.92,4.85,5.92,9.97,3.84,6.51,5.34,4.91,11.89,4.36,10.01,7.89,9.88,3.33,12.42,Upgrade
8,Operating Income,-0.62,-0.62,-15.65,-15.65,1.98,-0.71,-24.77,-2.89,-2.43,-0.18,-19.89,-2.23,-0.43,-6.66,-21.38,-2.73,0.4,-2.81,-46.24,-8,Upgrade
