,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,5.66,5.66,3.36,3.36,3.89,-,2.55,-,3.85,-,4.5,-,3.15,-,48.54,-,2.06,-,3.52,-,Upgrade
1,Short-Term Investments,-,-,1.85,1.85,-,-,1.84,-,-,-,1.85,-,-,-,2.19,-,-,-,2.29,-,Upgrade
2,Trading Asset Securities,32.79,32.79,31.4,31.4,32.69,-,47.38,-,78.04,-,53.64,-,64.85,-,49.67,-,33.98,-,12.1,-,Upgrade
3,Cash & Short-Term Investments,38.44,38.44,36.62,36.62,36.58,51.77,51.77,-,81.89,59.98,59.98,-,68,100.4,100.4,-,36.04,17.9,17.9,-,Upgrade
4,Cash Growth,5.09%,-25.75%,-29.26%,-,-55.33%,-13.70%,-13.70%,-,20.43%,-40.25%,-40.25%,-,88.67%,460.75%,460.75%,-,50.08%,-66.78%,-66.78%,-,Upgrade
5,Accounts Receivable,10.34,10.34,10.08,10.08,9.28,-,9.29,-,7.7,-,6.49,-,3.55,-,7.66,-,4.64,-,7.57,-,Upgrade
6,Other Receivables,0.05,0.05,5.11,5.11,-,-,9.81,-,-,-,14.95,-,-,-,14.16,-,4.58,-,12.49,-,Upgrade
7,Receivables,49.05,49.05,19.76,19.76,65.84,-,93.59,-,92.25,-,55.47,-,24.33,-,113.01,-,86.87,-,120.36,-,Upgrade
8,Prepaid Expenses,13.34,13.34,2.01,2.01,11.47,-,2.02,-,18.93,-,2.52,-,16.63,-,0.02,-,14.02,-,1.69,-,Upgrade
9,Other Current Assets,0.48,0.48,-,-,1.17,-,-,-,-,-,-,-,1.13,-,-,-,12.17,-,11.28,-,Upgrade
10,Total Current Assets,101.32,101.32,58.4,58.4,115.05,-,147.38,-,193.07,-,117.97,-,110.08,-,213.43,-,149.1,-,151.23,-,Upgrade
11,"Property, Plant & Equipment",0.33,0.33,1.19,1.19,0.45,-,0.63,-,1.06,-,1.46,-,0.69,-,0.53,-,0.59,-,0.7,-,Upgrade
12,Goodwill,-,-,-,-,8.79,-,8.79,-,20.06,-,20.06,-,40.44,-,40.44,-,43.2,-,43.2,-,Upgrade
13,Other Intangible Assets,0.61,0.61,0.75,0.75,1.6,-,1.88,-,1.4,-,1.6,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Long-Term Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.83,-,2.76,-,2.76,-,Upgrade
15,Total Assets,119.05,119.05,114.03,114.03,148.71,-,161.96,-,223.83,-,197.41,-,247.4,-,275.73,-,251.51,-,250.48,-,Upgrade
16,Accounts Payable,3.19,3.19,3.91,3.91,3.12,-,3,-,2.19,-,3.49,-,2.5,-,5.44,-,6.43,-,5.45,-,Upgrade
17,Accrued Expenses,31.84,31.84,16.65,16.65,29.25,-,17.85,-,33.16,-,18.32,-,32.48,-,24.53,-,35.43,-,26.57,-,Upgrade
18,Short-Term Debt,12.88,12.88,-,-,-,-,-,-,-,-,-,-,5.9,-,1.2,-,1.3,-,11.38,-,Upgrade
19,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,35.28,-,-,-,21.7,-,40.65,-,61.61,-,-,-,Upgrade
20,Current Portion of Leases,0.51,0.51,0.71,0.71,1.18,-,0.15,-,0.5,-,0.69,-,1.18,-,0.39,-,7.91,-,6.81,-,Upgrade
21,Current Income Taxes Payable,0.4,0.4,0.08,0.08,0.28,-,0.08,-,0.5,-,0.1,-,0.14,-,0.12,-,0.14,-,0.08,-,Upgrade
22,Current Unearned Revenue,1.47,1.47,1.29,1.29,1.47,-,1.07,-,1.47,-,1.35,-,1.3,-,1.65,-,1.64,-,2.08,-,Upgrade
23,Other Current Liabilities,12.34,12.34,22.86,22.86,10.03,-,20.02,-,7.7,-,18.11,-,-,-,12.56,-,7.7,-,15.56,-,Upgrade
24,Total Current Liabilities,62.63,62.63,45.49,45.49,45.32,-,42.17,-,80.78,-,42.06,-,65.2,-,86.54,-,122.16,-,67.91,-,Upgrade
25,Long-Term Debt,23.6,23.6,38.65,38.65,35.88,-,36.51,-,-,-,35.66,-,11.96,-,24.47,-,0.9,-,57.24,-,Upgrade
26,Long-Term Leases,-,-,0.15,0.15,-,-,-,-,-,-,0.15,-,-,-,-,-,-,-,1.82,-,Upgrade
27,Total Liabilities,86.23,86.23,84.29,84.29,81.2,-,78.68,-,80.78,-,77.87,-,77.16,-,111.01,-,123.06,-,126.97,-,Upgrade
28,Common Stock,27.98,27.98,23.32,23.32,23.32,-,23.32,-,23.32,-,23.32,-,23.32,-,23.32,-,58.3,-,58.3,-,Upgrade
29,Additional Paid-In Capital,608.01,608.01,608.01,608.01,608.01,-,608.01,-,608.01,-,608.01,-,608.01,-,608.01,-,581.77,-,581.77,-,Upgrade
30,Retained Earnings,-609.72,-609.72,-611.35,-611.35,-574.14,-,-560.57,-,-503.31,-,-533.74,-,-484.87,-,-489,-,-533.84,-,-547.31,-,Upgrade
31,Comprehensive Income & Other,4.92,4.92,7.71,7.71,7.76,-,9.59,-,12.42,-,19.01,-,18.48,-,16.6,-,16.83,-,25.53,-,Upgrade
32,Total Common Equity,31.19,31.19,27.68,27.68,64.95,80.34,80.34,-,140.43,116.6,116.6,-,164.93,158.93,158.93,-,123.05,118.29,118.29,-,Upgrade
33,Minority Interest,1.64,1.64,2.06,2.06,2.57,-,2.93,-,2.62,-,2.95,-,5.31,-,5.79,-,5.4,-,5.21,-,Upgrade
34,Shareholders' Equity,32.82,32.82,29.73,29.73,67.51,83.28,83.28,-,143.05,119.54,119.54,-,170.24,164.73,164.73,-,128.45,123.5,123.5,-,Upgrade
35,Total Liabilities & Equity,119.05,119.05,114.03,114.03,148.71,-,161.96,-,223.83,-,197.41,-,247.4,-,275.73,-,251.51,-,250.48,-,Upgrade
36,Total Debt,36.99,36.99,39.51,39.51,37.06,36.66,36.66,-,35.77,36.5,36.5,-,40.74,66.72,66.72,-,71.73,77.24,77.24,-,Upgrade
37,Net Cash (Debt),1.45,1.45,-2.89,-2.89,-0.48,15.11,15.11,-,46.12,23.49,23.49,-,27.26,33.68,33.68,-,-35.69,-59.34,-59.34,-,Upgrade
38,Net Cash Growth,-,-90.42%,-,-,-,-35.65%,-35.65%,-,69.16%,-30.27%,-30.27%,-,-,-,-,-,-,-,-,-,Upgrade
39,Net Cash Per Share,0.01,0.01,-0.01,-0.01,-0.00,0.06,0.06,-,0.20,0.10,0.10,-,0.12,0.14,0.23,-,-0.61,-1.02,-1.02,-,Upgrade
