,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+6 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+6 Quarters
0,Cash & Equivalents,650.15,337.26,587.35,879.95,741.49,640.72,1084,1605,1474,1695,1961,2044,2356,2642,2004,2697,2690,3079,1056,1007,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,700,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,650.15,337.26,587.35,879.95,741.49,640.72,1084,1605,1474,1695,1961,2044,2356,2642,2704,2697,2690,3079,1056,1007,Upgrade
3,Cash Growth,-12.32%,-47.36%,-45.82%,-45.19%,-49.70%,-62.19%,-44.71%,-21.44%,-37.44%,-35.86%,-27.49%,-24.22%,-12.41%,-14.20%,155.99%,167.72%,-,228.96%,12.84%,7.61%,Upgrade
4,Accounts Receivable,1525,1503,1278,1333,1488,1585,1891,495.88,677.91,725.98,664.85,658.53,433.53,306.4,229.42,143.11,138.12,85.92,216.2,222.05,Upgrade
5,Other Receivables,3.09,3.12,3,2.91,1.4,1.3,1.35,0.05,0.05,0.11,0.09,0.26,0.27,0.22,0.1,37.47,0.2,114.87,0.1,0.1,Upgrade
6,Receivables,1528,1506,1281,1336,1489,1586,1893,495.94,677.96,726.09,664.94,658.78,433.8,306.63,229.51,180.57,138.32,200.78,216.3,222.15,Upgrade
7,Inventory,396.79,491.58,469.91,310.39,368.48,486.46,440.47,505.79,543.35,752.7,463.06,377.03,198.87,192.75,183.19,162.24,170.34,226.03,200.93,194.52,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.14,-,-,-,Upgrade
9,Other Current Assets,5,1.57,21.25,2.9,8.67,67.99,73.27,2.32,0.59,29.29,27.41,2.06,2.18,1.56,2.85,6.48,8.2,7.52,5.9,4.38,Upgrade
