,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,10131,6951,5113,6257,5778,7143,7542,8485,6983,6935,9811,Upgrade
1,Market Cap Growth,11.08%,11.08%,-11.50%,-12.39%,-23.39%,-15.82%,8.01%,22.35%,-28.83%,-40.55%,-24.34%,Upgrade
2,Last Close Price,31.70,20.90,14.29,17.12,15.17,18.45,18.87,20.94,16.81,16.49,22.26,Upgrade
3,PE Ratio,7.39,3.90,3.21,4.80,4.72,5.63,5.76,6.55,6.03,5.18,5.74,Upgrade
4,PS Ratio,1.89,1.30,1.03,1.35,1.28,1.64,1.66,1.81,1.59,1.55,1.98,Upgrade
5,PB Ratio,0.30,0.16,0.12,0.16,0.16,0.19,0.20,0.23,0.20,0.21,0.29,Upgrade
6,P/FCF Ratio,-,-1.12,-,-,2.95,-1.81,-,-1.23,-,-,3.57,Upgrade
7,P/OCF Ratio,-,-1.14,-,-,2.95,-1.83,-,-1.25,-,-,3.44,Upgrade
8,Debt / Equity Ratio,0.14,0.14,0.19,0.15,0.14,0.16,0.16,0.17,0.22,0.21,0.21,Upgrade
9,Debt / FCF Ratio,-,-0.93,-,-,2.73,-1.50,-,-0.91,-,-,2.56,Upgrade
10,Earnings Yield,17.60%,25.65%,31.14%,20.84%,21.19%,17.77%,17.35%,15.26%,16.59%,19.30%,17.41%,Upgrade
11,FCF Yield,-61.16%,-89.13%,-129.77%,3.65%,33.87%,-55.22%,-55.32%,-81.42%,-197.16%,-52.57%,28.03%,Upgrade
12,Dividend Yield,8.23%,12.25%,14.00%,6.83%,7.51%,5.75%,5.62%,4.77%,5.59%,8.19%,6.60%,Upgrade
13,Buyback Yield / Dilution,-0.07%,-0.13%,-0.01%,-0.20%,-0.01%,-,-,-,-0.02%,2.28%,4.64%,Upgrade
14,Total Shareholder Return,8.16%,12.12%,13.99%,6.63%,7.50%,5.75%,5.62%,4.77%,5.57%,10.47%,11.25%,Upgrade
