,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Interest Income on Loans,6254,6255,5344,4305,2703,2571,2606,2783,3447,3804,Upgrade
1,Interest Paid on Deposits,3660,3637,3012,1902,674.87,585.04,637.41,936.82,1574,1746,Upgrade
2,Net Interest Income,2595,2618,2333,2404,2028,1986,1968,1847,1873,2058,Upgrade
3,Net Interest Income Growth (YoY),11.24%,8.93%,15.03%,21.03%,3.02%,7.55%,5.11%,-10.27%,-9.41%,-0.69%,Upgrade
4,Income From Trading Activities,99.92,188.84,4.76,-73.14,90.53,108.83,92.66,244.28,131.79,-6.51,Upgrade
5,Gain (Loss) on Sale of Assets,-0.12,4.14,-1.31,-2.03,-0.43,-2.04,-6.9,-0.16,-2.87,-4.11,Upgrade
6,Gain (Loss) on Sale of Investments,-15.72,-320,-232.01,-1544,-138.98,-473.88,-278.33,-329.15,-188.41,-217,Upgrade
7,Other Non-Interest Income,698.04,603.19,495.73,1910,626.95,702.45,818.11,729.25,746.79,714.94,Upgrade
8,Total Non-Interest Income,782.12,476.16,267.17,291.02,578.07,335.36,625.55,644.23,687.3,487.32,Upgrade
9,Non-Interest Income Growth (YoY),192.74%,63.62%,-53.78%,-13.22%,-7.59%,-47.94%,-8.98%,32.20%,-1.57%,-22.89%,Upgrade
10,Revenues Before Loan Losses,3377,3095,2600,2695,2606,2321,2594,2491,2560,2545,Upgrade
11,Provision for Loan Losses,543.86,573.12,158.39,498.25,305.6,255.52,116.79,282.42,365.25,263.9,Upgrade
12,Revenue,2833,2521,2441,2196,2300,2066,2477,2208,2195,2281,Upgrade
13,Revenue Growth (YoY),16.04%,14.79%,6.14%,6.32%,-7.14%,-6.46%,12.87%,-3.20%,-17.88%,-9.10%,Upgrade
14,Salaries and Employee Benefits,1125,1085,1069,1034,1069,1062,1045,1088,1033,997.94,Upgrade
15,Occupancy Expenses,296.01,303.58,279.35,361.01,277.44,318.04,321.22,340.33,267,304.73,Upgrade
16,"Selling, General & Administrative",63.53,90.16,62.48,91.98,59.11,83,61.14,76.67,73.7,93.13,Upgrade
17,Other Non-Interest Expense,137.67,180.68,165.63,162.54,54.85,198.44,116.33,112.36,95.89,153.02,Upgrade
18,Total Non-Interest Expense,1175,1402,1132,1429,993.68,1380,1094,1300,1045,1239,Upgrade
19,EBT Excluding Unusual Items,1658,1120,1309,767.05,1306,685.52,1383,908.97,1150,1043,Upgrade
20,Asset Writedown,-,-72.96,-,-62.09,-,-10.64,-,-142.75,-,-75.72,Upgrade
21,Other Unusual Items,-,-,-,6.01,-,-,-,67.8,-,-,Upgrade
22,Pretax Income,1658,1047,1309,710.97,1306,674.88,1383,735.78,1150,966.88,Upgrade
23,Income Tax Expense,187.93,184.52,102.36,198.41,182.34,107.04,215.88,181.02,161.7,145.45,Upgrade
24,Earnings From Continuing Operations,1470,862.04,1207,512.56,1124,567.84,1167,554.76,988.27,821.43,Upgrade
25,Minority Interest in Earnings,-357.81,-191.81,-284.98,-130.58,-281.76,-140.66,-285.69,-141.38,-243.5,-227.45,Upgrade
26,Net Income,1112,670.23,921.86,381.98,842.4,427.18,881.22,413.38,744.77,593.99,Upgrade
27,Net Income to Common,1112,670.23,921.86,381.98,842.4,427.18,881.22,413.38,744.77,593.99,Upgrade
28,Net Income Growth,20.67%,75.46%,9.43%,-10.58%,-4.41%,3.34%,18.32%,-30.41%,-33.13%,-32.07%,Upgrade
29,Basic Shares Outstanding,319,318,320,320,320,320,320,320,320,320,Upgrade
30,Diluted Shares Outstanding,321,320,320,320,320,320,320,320,320,320,Upgrade
31,Shares Change (YoY),0.13%,0.01%,0.20%,0.01%,-,-,-,0.02%,-2.28%,-4.64%,Upgrade
32,EPS (Basic),3.49,2.11,2.88,1.20,2.64,1.34,2.76,1.29,2.33,1.86,Upgrade
33,EPS (Diluted),2.92,1.37,2.74,0.96,2.64,1.33,2.76,1.29,2.33,1.86,Upgrade
34,EPS Growth,6.62%,42.98%,3.92%,-28.31%,-4.41%,3.01%,18.32%,-30.42%,-31.58%,-28.76%,Upgrade
35,Dividend Per Share,0.920,1.640,0.360,0.810,0.330,0.730,0.330,0.670,0.270,1.080,Upgrade
36,Dividend Growth,155.56%,102.47%,9.09%,10.96%,0%,8.96%,22.22%,-37.96%,-30.77%,-0.92%,Upgrade
