,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,18220,20253,20261,21428,24940,16849,5747,19934,12495,21568,Upgrade
1,Investment Securities,96698,90221,79926,83524,80661,76616,75653,75569,74337,69180,Upgrade
2,Trading Asset Securities,5037,3581,4432,4374,5376,2757,5171,5744,4925,7359,Upgrade
3,Total Investments,101735,93802,84358,87898,86037,79373,80824,81314,79262,76539,Upgrade
4,Gross Loans,143096,146893,142445,142064,141100,150570,143563,142252,141350,141888,Upgrade
5,Allowance for Loan Losses,-1181,-1118,-1078,-1644,-1508,-1380,-1299,-1261,-1176,-1011,Upgrade
6,Other Adjustments to Gross Loans,-,-946.22,-,-468.73,-,-195.2,-,-206.33,-,-406.16,Upgrade
7,Net Loans,141914,144829,141367,139951,139593,148996,142264,140785,140174,140471,Upgrade
8,"Property, Plant & Equipment",2850,2900,2761,2898,3057,3051,3137,3129,2373,2586,Upgrade
9,Goodwill,785.77,785.77,785.77,785.77,785.77,785.77,776.36,776.36,874.6,874.6,Upgrade
10,Other Intangible Assets,92.39,92.39,92.39,92.39,80.93,80.93,80.93,80.93,80.93,80.93,Upgrade
11,Investments in Real Estate,796.05,709.86,782.82,782.82,844.91,760.26,671.15,671.15,1167,1167,Upgrade
12,Accrued Interest Receivable,-,1739,-,1474,-,826.78,-,851.12,-,1075,Upgrade
13,Other Receivables,21.09,3051,2767,2477,979.76,4582,12361,6043,14920,4359,Upgrade
14,Restricted Cash,-,580.2,-,468.79,-,382.99,-,405.55,-,415.52,Upgrade
15,Long-Term Deferred Tax Assets,122.57,158.92,164.42,266.42,157.94,70.85,64.09,69.92,189.51,115.6,Upgrade
16,Other Real Estate Owned & Foreclosed,275.24,253.61,142.39,130.82,165.62,209.18,173.7,-,271.17,295.18,Upgrade
17,Other Long-Term Assets,5554,633.48,5323,506.81,5438,562.83,6688,901.72,8133,764.65,Upgrade
18,Total Assets,272366,269789,258805,259159,262080,256531,252787,254961,259941,250312,Upgrade
19,Accounts Payable,-,-,8784,-,8675,6229,7965,6627,9621,10655,Upgrade
20,Interest Bearing Deposits,188648,185323,175113,173447,163005,155065,146190,147980,157245,150778,Upgrade
21,Non-Interest Bearing Deposits,25507,26125,30512,33469,44365,48149,51529,53548,42922,40553,Upgrade
22,Total Deposits,214155,211448,205625,206916,207370,203215,197720,201528,200166,191331,Upgrade
23,Short-Term Borrowings,1168,1279,1365,997.64,1397,1425,1906,3197,2948,1093,Upgrade
24,Current Portion of Long-Term Debt,-,1755,-,-,-,-,1954,1964,-,1756,Upgrade
25,Current Portion of Leases,122.37,132.91,130.75,140.81,144.6,134.14,130.39,173.46,165.05,170.32,Upgrade
26,Current Income Taxes Payable,442.26,287.15,257.41,297.64,279.36,162.37,266.03,389.15,297.19,483.39,Upgrade
27,Other Current Liabilities,166.7,99.85,99.61,730.49,2866,1512,3244,1570,4680,5507,Upgrade
28,Long-Term Debt,4109,4162,3834,3801,3909,4128,1838,1864,3861,3755,Upgrade
29,Long-Term Leases,335.15,354.68,340.59,398.21,460.01,486.2,492.65,515.99,102.88,264.36,Upgrade
30,Long-Term Unearned Revenue,-,-,-,-,-,449.36,-,412.15,-,405.28,Upgrade
31,Long-Term Deferred Tax Liabilities,241.6,192.63,69.9,59.55,36.16,92.55,141.64,46.98,38.47,56.3,Upgrade
32,Other Long-Term Liabilities,9226,9078,-,8582,-,870.67,195.04,982.67,4336,1031,Upgrade
33,Total Liabilities,229967,228790,220505,221924,225138,218705,215853,219270,226215,216507,Upgrade
34,Common Stock,4228,4249,4230,4249,4249,4249,4249,4249,4249,4249,Upgrade
