,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Operating Revenue,95.28,109.33,112.1,85.6,82.68,115.08,104.3,80.77,56.4,107.98,70.53,76.09,73.28,92.46,82.43,60.99,71.02,68.29,55.25,20.37,Upgrade
1,Other Revenue,-,-5.11,5.11,-,11.57,-5.46,5.46,-,9.39,-4.66,4.66,-,8.55,-4.12,4.12,-,6.93,-3.24,3.24,-,Upgrade
2,Revenue,95.28,104.22,117.21,85.6,94.25,109.62,109.76,80.77,65.79,103.32,75.19,76.09,81.83,88.33,86.55,60.99,77.95,65.06,58.49,20.37,Upgrade
3,Revenue Growth (YoY),1.09%,-4.92%,6.79%,5.97%,43.26%,6.09%,45.98%,6.16%,-19.60%,16.97%,-13.13%,24.75%,4.98%,35.78%,47.99%,199.47%,24.99%,-8.19%,-,-,Upgrade
4,Cost of Revenue,-109.46,35.58,41.42,32.46,37.67,36.89,40.41,34.44,27.8,35.25,26.91,28.18,28.71,25.03,24.17,20.64,27.19,19.27,22.16,7.78,Upgrade
5,Gross Profit,204.74,68.64,75.79,53.14,56.58,72.73,69.35,46.34,37.99,68.07,48.28,47.91,53.12,63.31,62.38,40.36,50.76,45.79,36.32,12.59,Upgrade
6,"Selling, General & Admin",-127.46,47.08,41.85,38.53,32.15,38.64,38.53,30.73,28.86,34.11,31.61,24.19,33.66,22.13,22.94,20.89,23.74,16.47,15.04,13.94,Upgrade
7,Research & Development,-33.95,11.72,11.61,10.62,10.93,13.14,11.88,10.37,12.49,10.46,7.94,7.21,10.39,8.52,6.05,6.51,5.76,6.33,5.5,5.45,Upgrade
8,Other Operating Expenses,356.06,2.43,2.39,0.03,0.47,-0.45,2.68,-0.43,1.78,1.23,-0.15,0.77,2.55,0.94,-0.87,0.71,1.77,0.26,0.63,-0.16,Upgrade
