,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,10.26,14.31,15.38,21.53,1.78,2.71,4.87,7.34,0.64,25.36,Upgrade
1,Revenue,10.26,14.31,15.38,21.53,1.78,2.71,4.87,7.34,0.64,25.36,Upgrade
2,Revenue Growth (YoY),-33.26%,-33.53%,765.82%,693.29%,-63.52%,-63.03%,656.06%,-71.05%,-95.95%,-42.53%,Upgrade
3,Cost of Revenue,9.37,14.6,14.97,44.83,2.14,2.55,12.18,15.9,8.93,24.85,Upgrade
4,Gross Profit,0.9,-0.29,0.41,-23.3,-0.37,0.16,-7.32,-8.56,-8.28,0.51,Upgrade
5,"Selling, General & Admin",9.37,5.99,6.52,7.12,5.71,6.52,5.14,12.54,10.42,11.35,Upgrade
6,Other Operating Expenses,-0.06,-0,-0.54,-0.3,-,-4.33,-0.01,0.03,-1.3,-0.14,Upgrade
7,Operating Expenses,9.4,5.96,6.03,20.21,6.16,11.3,25.3,20.37,11.22,26.01,Upgrade
8,Operating Income,-8.5,-6.25,-5.62,-43.51,-6.53,-11.14,-32.61,-28.92,-19.51,-25.51,Upgrade
9,Interest Expense,-0.43,-0.14,-0.65,-0.01,-2.05,-2.11,-1.97,-2.27,-1.35,-7.21,Upgrade
10,Interest & Investment Income,0.02,-,0.03,0.02,0.03,0.1,0.09,0.7,0.72,3.18,Upgrade
11,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,0.04,-,-,Upgrade
12,EBT Excluding Unusual Items,-8.91,-6.38,-6.24,-43.5,-8.55,-13.15,-34.48,-30.44,-20.14,-29.53,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,0.05,-,-,-,-,-,-,-5.59,Upgrade
14,Asset Writedown,-,-,-,-,-,-21.91,-,-20.57,-,-43.44,Upgrade
15,Other Unusual Items,-,-,-,0.02,0.05,-,-,0.01,-,-9.8,Upgrade
16,Pretax Income,-8.91,-6.38,-6.19,-43.47,-8.5,-35.06,-34.48,-51.01,-20.14,-88.36,Upgrade
17,Income Tax Expense,-,-,-,-,-,-3.44,-0.19,-3.39,-0.34,-7.16,Upgrade
18,Net Income,-8.91,-6.38,-6.19,-43.47,-8.5,-31.63,-34.3,-47.62,-19.8,-81.2,Upgrade
19,Net Income to Common,-8.91,-6.38,-6.19,-43.47,-8.5,-31.63,-34.3,-47.62,-19.8,-81.2,Upgrade
20,Shares Outstanding (Basic),142,112,92,87,52,52,52,40,37,28,Upgrade
21,Shares Outstanding (Diluted),142,112,92,87,52,52,52,40,37,28,Upgrade
22,Shares Change (YoY),54.49%,28.91%,76.04%,66.41%,-,29.49%,39.92%,42.95%,62.16%,22.58%,Upgrade
23,EPS (Basic),-0.06,-0.06,-0.07,-0.50,-0.16,-0.60,-0.66,-1.18,-0.53,-2.87,Upgrade
24,EPS (Diluted),-0.06,-0.06,-0.07,-0.50,-0.16,-0.60,-0.66,-1.18,-0.53,-2.87,Upgrade
25,Free Cash Flow,-17.22,5.31,-11.75,-7.08,-6.52,-1.78,-1.61,-4.26,-6.27,-2.99,Upgrade
26,Free Cash Flow Per Share,-0.12,0.05,-0.13,-0.08,-0.12,-0.03,-0.03,-0.11,-0.17,-0.11,Upgrade
27,Operating Margin,-82.84%,-43.64%,-36.54%,-202.07%,-367.45%,-410.32%,-669.75%,-393.97%,-3029.04%,-100.60%,Upgrade
28,Profit Margin,-86.81%,-44.59%,-40.23%,-201.91%,-478.60%,-1165.29%,-704.40%,-648.74%,-3074.22%,-320.26%,Upgrade
29,Free Cash Flow Margin,-167.79%,37.11%,-76.41%,-32.87%,-367.17%,-65.70%,-33.05%,-58.02%,-974.07%,-11.77%,Upgrade
30,EBITDA,-8.45,-6.23,-5.62,-42.27,-5.29,-9.9,-31.37,-26.64,-17.23,-21.14,Upgrade
31,D&A For EBITDA,0.06,0.02,0,1.24,1.24,1.24,1.24,2.28,2.28,4.37,Upgrade
32,EBIT,-8.5,-6.25,-5.62,-43.51,-6.53,-11.14,-32.61,-28.92,-19.51,-25.51,Upgrade
