,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jan '21 Jan 1, 2021","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+20 Quarters
0,Market Capitalization,75088,97561,106835,90070,74196,65635,68310,67775,76158,72591,69737,44946,56539,57966,44549,43678,42915,39694,36353,39890,45982,Upgrade
1,Market Cap Growth,48.64%,48.64%,56.40%,32.89%,-2.58%,-9.58%,-2.05%,50.79%,34.70%,25.23%,56.54%,2.90%,31.75%,46.03%,22.55%,9.50%,-6.67%,-15.48%,-27.17%,-24.25%,-8.59%,Upgrade
2,Enterprise Value,423488,439908,452768,405783,389909,375064,366189,343334,351717,359327,356799,309073,320666,308138,294160,313035,312272,309702,308430,289572,295663,Upgrade
3,PE Ratio,8.19,10.63,11.40,13.97,-,19.28,19.83,25.00,-,53.64,-28.93,-15.96,-,-,6.67,6.05,9.86,15.57,380.77,-,-,Upgrade
4,PS Ratio,0.42,0.55,0.60,0.50,0.41,0.35,0.36,0.35,0.39,0.37,0.38,0.26,0.34,0.36,0.27,0.28,0.30,0.29,0.32,0.35,0.39,Upgrade
5,PB Ratio,1.31,0.75,0.84,0.72,0.62,0.55,0.59,0.60,0.69,0.63,0.61,0.39,0.51,0.51,0.37,0.36,0.31,0.33,0.31,0.34,0.39,Upgrade
6,P/FCF Ratio,-,-26.51,-20.13,-,-,-3.34,-,532.29,-,5.61,9.88,122.28,-,3.43,1.98,1.78,1.57,1.82,1.64,1.83,2.13,Upgrade
7,P/OCF Ratio,1.90,1.90,2.12,2.14,1.74,2.42,2.24,1.81,-,1.69,2.06,1.84,2.34,1.61,1.10,1.07,1.02,1.19,1.11,1.21,1.36,Upgrade
8,EV/Sales Ratio,2.39,2.48,2.54,2.24,2.15,2.02,1.91,1.77,1.81,1.84,1.94,1.75,1.90,1.93,1.75,1.98,2.16,2.29,2.71,2.56,2.54,Upgrade
9,EV/EBITDA Ratio,11.07,11.66,11.64,10.33,9.99,9.30,9.30,8.87,9.01,10.52,13.70,12.41,12.40,8.70,6.38,6.51,7.32,8.52,9.72,9.39,8.45,Upgrade
