,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jan '21 Jan 1, 2021","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+20 Quarters
0,Cash & Equivalents,17702,17178,21446,19166,25278,26077,26255,21638,25234,22052,14634,11765,16115,12098,10433,11346,9421,8866,9469,10439,Upgrade
1,Accounts Receivable,24811,26444,24918,23855,22443,24776,22820,22304,22382,24676,22514,22152,24143,20882,20588,20551,22455,21136,18030,16204,Upgrade
2,Other Receivables,6465,6300,2634,2662,3173,2347,2954,2829,4105,3133,3327,3196,1583,2104,2970,5834,2357,2434,2710,1625,Upgrade
3,Inventory,5021,6128,5014,4976,4986,6753,5252,6134,5059,6396,5355,7254,4672,3544,3478,4234,3886,4564,4515,4159,Upgrade
4,Loans Receivable Current,-,-,-,200.13,-,315.57,-,162.67,-,-,-,493.09,-,-,-,-,-,-,-,-,Upgrade
5,Other Current Assets,11268,9594,7293,7855,8284,7906,10044,7708,7334,6668,9573,7858,7113,4390,3753,4369,3675,2972,3220,3305,Upgrade
6,Total Current Assets,65268,65645,61304,58713,64164,68173,67324,60776,64113,62925,55403,52719,53626,43019,41221,46334,41794,39973,37944,35732,Upgrade
7,"Property, Plant & Equipment",381430,371139,371167,363437,343891,333890,325316,322749,312013,319901,316447,313804,293135,266621,267480,315273,284317,285947,288726,293121,Upgrade
8,Goodwill,875.33,875.33,837.82,837.82,1156,1156,1156,1156,1358,1358,1358,1358,1390,827.42,827.42,1405,990.91,990.91,990.91,990.91,Upgrade
9,Other Intangible Assets,6680,6618,10354,10122,9864,9791,9651,9697,9576,9436,9350,9395,9283,8462,8490,9844,8542,8610,8625,8699,Upgrade
10,Long-Term Investments,19164,18469,18382,17504,16809,15681,15288,15146,14933,14702,14574,16042,20047,22445,22711,23349,22383,22360,21870,21641,Upgrade
11,Long-Term Loans Receivable,-,94.2,-,94.2,-,125.6,-,157,-,157,-,157,-,157,-,157,-,157,-,157,Upgrade
12,Long-Term Deferred Tax Assets,779.77,825.75,1131,858.43,997.01,661.32,691.15,725.02,728.95,725.79,787.69,779.5,753.97,645.17,645.46,708.95,522.83,548.25,513.27,534.85,Upgrade
13,Long-Term Deferred Charges,2171,1142,2086,2077,1646,1600,1609,1687,623.96,668.72,654.53,648.03,519.05,332.65,263.52,398.88,187.5,184.14,192.52,204.76,Upgrade
14,Long-Term Accounts Receivable,-,-,-,-,-,-,-,10.5,-,16.5,-,23.5,-,-,-,25.7,-,6,-,73.4,Upgrade
15,Other Long-Term Assets,3469,3995,3300,4256,2356,2415,2035,2815,1978,2544,2734,3136,2654,2518,2754,3094,3302,3351,3713,3758,Upgrade
16,Total Assets,479837,468804,468563,457899,440883,433494,423071,414919,405325,412434,401308,398062,381408,345028,344392,400590,362039,362128,362575,364913,Upgrade
17,Accounts Payable,32332,12353,29590,14227,28079,15505,29850,17290,32359,15867,29193,11831,25960,7898,18416,8975,15588,6084,13847,5911,Upgrade
18,Accrued Expenses,5147,10889,3244,8741,5114,13501,3057,8646,4327,12845,1632,13603,1715,7990,1155,8769,2425,7787,2063,6784,Upgrade
19,Short-Term Debt,40213,47703,50401,54015,50597,57841,50678,48115,36597,43602,44427,45446,36701,34338,32725,45505,40904,44357,42856,43997,Upgrade
20,Current Portion of Long-Term Debt,31933,29053,34468,33954,36806,21405,23286,22765,27751,26756,30760,25404,28567,25040,31864,27082,7670,13072,14241,16969,Upgrade
21,Current Unearned Revenue,578.68,536.48,788.2,814.69,689.71,450.93,457.98,933.39,677.34,488.03,396.55,808.06,468.28,590.7,509.99,883.63,494.16,590.95,702.11,515.82,Upgrade
22,Current Portion of Leases,-,6357,-,5461,-,4795,-,1699,-,1227,-,1977,-,1561,-,3506,-,2442,-,2945,Upgrade
23,Current Income Taxes Payable,2090,922.65,2058,1017,2573,963.65,1924,1011,2381,846.43,1870,667.66,1665,550.08,1755,1038,1853,650.89,1389,665.2,Upgrade
24,Other Current Liabilities,14542,28336,11550,24790,10615,18014,12511,21304,14371,23805,18225,25494,20358,10617,6263,16336,7140,12468,8112,13860,Upgrade
25,Total Current Liabilities,126835,136150,132099,143020,134475,132476,121764,121762,118464,125436,126504,125231,115434,88585,92688,112094,76074,87451,83210,91645,Upgrade
26,Long-Term Debt,211683,195595,199185,183130,175473,178252,177349,171533,163117,164119,152217,152969,142048,127467,122135,139162,153903,143988,147115,143176,Upgrade
27,Long-Term Leases,8833,8273,9862,9512,8855,4856,6238,6097,7068,6587,6971,6627,7521,7540,7060,7985,9946,10315,11744,11386,Upgrade
28,Long-Term Unearned Revenue,916.35,936.51,958.07,973.4,988.44,1078,998.28,1052,1061,1121,1068,1119,1176,1080,1002,1239,1201,1334,1263,1384,Upgrade
29,Pension & Post-Retirement Benefits,-,126.93,-,133.8,-,142.35,-,146.29,139.02,139.02,148.41,-,147.33,147.33,144.05,144.05,149.69,144.43,146.59,146.59,Upgrade
30,Long-Term Deferred Tax Liabilities,477.43,395.21,870.71,529.43,851.52,486.46,633.03,509.42,561.55,413.98,497.85,422.04,418.01,285.31,333.96,386.27,296.57,306.29,300.25,323.8,Upgrade
31,Other Long-Term Liabilities,244.23,155.73,1263,1174,1312,1259,3322,3398,1.17,220.88,29.66,368.11,28.37,287.79,53.44,303.89,27.2,192.81,29.2,138.06,Upgrade
32,Total Liabilities,348989,341633,344237,338473,321955,318550,310305,304498,290412,298037,287436,286736,266773,225393,223416,261314,241597,243730,243807,248200,Upgrade
33,Common Stock,17836,17836,17836,17836,17836,17836,17836,17836,17836,17836,17836,17836,17836,19650,19650,19650,19650,19650,19650,19650,Upgrade
34,Additional Paid-In Capital,890.91,874.94,1022,980.2,585.46,543.19,543.19,683.84,-,1347,1329,1393,587.09,6049,6049,19327,6153,6156,6060,6321,Upgrade
35,Retained Earnings,36210,33735,29912,28127,29012,26425,26143,25248,27399,25259,23812,22925,26245,27347,27365,28968,25624,24081,23650,24134,Upgrade
36,Treasury Stock,-,-,-,-,-,-,-,-,-,-,-,-,-,-3998,-2799,-2740,-1199,-,-,-,Upgrade
37,Comprehensive Income & Other,2471,2180,2094,1819,2237,1784,1663,1396,3418,3458,3575,3762,4563,4262,4450,4327,3857,3809,3816,3840,Upgrade
38,Total Common Equity,57408,54626,50863,48762,49669,46588,46184,45163,48653,47899,46552,45914,49230,53310,54716,69533,54086,53697,53177,53946,Upgrade
39,Minority Interest,73441,72545,73463,70664,69259,68355,66582,65258,66260,66498,67321,65411,65405,66325,66260,69743,66355,64701,65591,62767,Upgrade
40,Shareholders' Equity,130848,127171,124326,119427,118929,114943,112766,110422,114913,114397,113873,111325,114636,119635,120976,139276,120441,118398,118768,116713,Upgrade
41,Total Liabilities & Equity,479837,468804,468563,457899,440883,433494,423071,414919,405325,412434,401308,398062,381408,345028,344392,400590,362039,362128,362575,364913,Upgrade
42,Total Debt,292661,286980,293916,286072,271731,267150,257551,250208,234533,242291,234375,232423,214837,195946,193784,223239,212423,214173,215955,218473,Upgrade
43,Net Cash (Debt),-274959,-269802,-272470,-266906,-246454,-241074,-231297,-228570,-209299,-220239,-219741,-220658,-198722,-183848,-183351,-211892,-203002,-205307,-206486,-208034,Upgrade
44,Net Cash Per Share,-15.35,-15.17,-15.27,-14.93,-13.71,-13.59,-12.96,-11.98,-11.76,-12.11,-12.06,-21.21,-10.16,-9.80,-9.86,-10.73,-11.62,-8.58,-11.02,-8.24,Upgrade
45,Filing Date Shares Outstanding,17836,17836,17836,17836,17836,17836,17836,17836,17836,17836,17836,17836,17836,17836,18333,18361,19073,19650,19650,19650,Upgrade
46,Total Common Shares Outstanding,17836,17836,17836,17836,17836,17836,17836,17836,17836,17836,17836,17836,17836,17836,18333,18361,19073,19650,19650,19650,Upgrade
47,Working Capital,-61567,-70505,-70795,-84307,-70311,-64303,-54440,-60986,-54351,-62511,-71101,-72513,-61808,-45566,-51467,-65760,-34280,-47478,-45266,-55913,Upgrade
48,Book Value Per Share,3.22,3.06,2.85,2.73,2.78,2.61,2.59,2.53,2.62,2.57,2.61,2.46,2.59,2.82,2.82,3.79,2.84,2.73,2.71,2.59,Upgrade
49,Tangible Book Value,49852,47133,39672,37803,38649,35640,35377,34311,37718,37105,35843,35162,38558,44021,45398,58284,44554,44095,43561,44256,Upgrade
50,Tangible Book Value Per Share,2.80,2.64,2.22,2.12,2.17,2.00,1.98,1.92,2.00,1.97,2.01,1.86,1.99,2.30,2.31,3.17,2.34,2.24,2.22,2.10,Upgrade
51,Buildings,-,186245,-,190212,-,185824,-,185348,-,189040,-,186339,-,161878,-,185530,-,164557,-,166654,Upgrade
52,Machinery,-,328678,-,333809,-,317601,-,311818,-,315886,-,311953,-,267400,-,330017,-,253974,-,282356,Upgrade
53,Construction In Progress,-,106609,-,89309,-,73180,-,61282,-,52229,-,45858,-,24525,-,24987,-,20312,-,19982,Upgrade
