,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,4905,5838,5746,6434,6673,5956,5346,7035,4102,2841,3262,5631,4646,4864,4785,6151,4211,3231,5694,4758,Upgrade
1,Short-Term Investments,-,572.55,-,817.96,-,295.95,-,151.01,-,341.21,-,185.52,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,4188,3997,5281,100.12,2588,1109,1409,0.02,241.97,207.32,1322,387.59,1755,3154,1975,912.54,917.9,950.16,1000,2506,Upgrade
3,Cash & Short-Term Investments,9093,10407,11027,7352,9261,7360,6755,7186,4344,3390,4583,6204,6402,8018,6761,7063,5129,4181,6694,7263,Upgrade
4,Cash Growth,-1.81%,41.40%,63.25%,2.31%,113.20%,117.14%,47.37%,15.82%,-32.15%,-57.72%,-32.21%,-12.16%,24.82%,91.76%,1.00%,-2.75%,38.35%,64.14%,136.21%,148.74%,Upgrade
5,Accounts Receivable,4275,3898,3322,4678,3876,4496,3877,5164,4553,4834,5440,6475,7492,7833,8505,9452,10877,11249,11687,14298,Upgrade
6,Other Receivables,740.35,910.49,835.52,1203,866.5,853.38,845.16,1033,1057,1395,982.34,1325,1035,991.63,969.43,1085,1271,1172,1031,1120,Upgrade
7,Receivables,5015,4809,4158,6922,4743,5349,4722,6197,5611,6229,6423,7800,8527,8824,9475,10537,12148,12421,12718,15418,Upgrade
8,Inventory,4054,3459,4397,4513,4334,4688,5043,4894,5870,5682,5968,6106,6356,5334,5080,5017,4714,4441,4354,4391,Upgrade
9,Prepaid Expenses,-,44.71,-,33.93,-,4.14,-,8.96,-,1.3,-,37.05,-,31.61,-,20.3,-,20.26,-,10.35,Upgrade
10,Other Current Assets,1455,895.97,2115,792.73,1560,1125,1584,713.18,994.5,642.69,1163,608.22,995.91,677.38,666.75,308.32,603.68,455.31,668.58,390.34,Upgrade
11,Total Current Assets,19618,19616,21696,19614,19898,18526,18103,18998,16819,15944,18137,20756,22280,22885,21982,22946,22594,21519,24435,27473,Upgrade
12,"Property, Plant & Equipment",3861,4066,4011,4382,4196,4298,4396,4446,4634,4694,4791,4840,4906,4863,4870,4897,4684,4613,4574,4553,Upgrade
13,Long-Term Investments,3323,3634,2818,3680,3460,3652,3610,3237,3294,3319,3625,3625,3084,3162,2914,3016,2822,2351,2303,2416,Upgrade
14,Goodwill,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,Upgrade
15,Other Intangible Assets,1514,1523,1533,1544,1554,1544,1554,1565,1195,1196,1203,1214,1218,1225,1232,1241,1248,1255,1263,1272,Upgrade
16,Long-Term Accounts Receivable,4.13,7.02,16.48,21.89,49.6,52.81,-,81.29,-,-,-,239.03,-,-,-,-,-,-,-,-,Upgrade
17,Long-Term Deferred Tax Assets,1676,1658,1559,1599,1601,1603,1656,1656,1670,1632,1578,1460,1322,1274,1259,1166,963.46,953.53,1013,949.31,Upgrade
18,Long-Term Deferred Charges,2.38,0.44,0.65,0.89,0.04,0.08,0.13,0.18,0.27,0.4,0.55,0.7,11.25,11.5,11.75,11.96,12.13,12.35,12.43,12.76,Upgrade
19,Other Long-Term Assets,421.78,62.66,491.73,15.04,16.96,24.02,84.62,14.99,427.08,281.09,249.76,30.36,34.51,48.92,48.53,33.68,24.2,42.91,55.44,30.45,Upgrade
20,Total Assets,30420,30567,32127,30857,30776,29701,29403,29998,28039,27066,29585,32166,32857,33471,32317,33312,32348,30748,33654,36706,Upgrade
21,Accounts Payable,6884,7131,7623,6337,8886,7520,6605,6841,6647,6296,6891,7994,10664,9875,8645,9468,9162,8167,9287,11399,Upgrade
22,Accrued Expenses,1389,1851,1123,1598,1015,1446,852.13,1484,690.46,2344,719.19,3061,801.95,2489,968.86,2522,637.94,1950,668.81,2661,Upgrade
23,Short-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75,-,-,-,-,Upgrade
24,Current Portion of Leases,4.16,4,3.94,4.11,6.94,7.12,6.01,6.76,5.23,6.76,10.82,6.51,3.6,3.56,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,364.56,188.94,166.3,14.39,143.7,0.3,100.09,40.84,114.19,28.59,142.19,112.23,42.81,7.4,93.56,22.34,82.69,8.82,118.63,80.11,Upgrade
26,Current Unearned Revenue,2604,2490,2841,2477,1569,1891,1987,1320,1759,1209,1904,1761,1964,2955,2847,2338,2069,1958,2110,-,Upgrade
27,Other Current Liabilities,2467,3072,2466,3253,2657,2949,2220,2887,2099,624.29,2116,995.93,1980,738.24,1893,589.5,1633,467.49,1618,2352,Upgrade
28,Total Current Liabilities,13713,14737,14223,13684,14279,13814,11770,12580,11315,10508,11784,13930,15457,16069,14448,15015,13584,12552,13802,16492,Upgrade
29,Long-Term Leases,14.8,11.92,13.43,13.53,2.65,2.62,4.26,3.66,11.45,9.92,3.35,7.75,2.94,3.4,5.47,-,-,-,-,-,Upgrade
