,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,97.15,117.51,69.8,89.97,91.86,94.54,52.9,143.05,68.17,34.92,53.33,79.94,81.67,74.6,75.58,307.49,63.72,80.51,62.73,103.58,Upgrade
1,Other Revenue,-6.74,6.74,-,9.11,-5.88,5.88,-,11.14,-4.19,4.19,-,13.24,-6.18,6.18,-,11.91,-5.42,5.42,-,12.9,Upgrade
2,Revenue,90.41,124.25,69.8,99.08,85.98,100.42,52.9,154.19,63.98,39.11,53.33,93.18,75.49,80.77,75.58,319.4,58.31,85.93,62.73,116.48,Upgrade
3,Revenue Growth (YoY),5.15%,23.73%,31.94%,-35.74%,34.40%,156.78%,-0.79%,65.48%,-15.26%,-51.58%,-29.45%,-70.83%,29.48%,-6.00%,20.49%,174.21%,-38.87%,-54.75%,-47.46%,-58.82%,Upgrade
4,Cost of Revenue,69.46,99.07,52.03,73.75,64.93,78.74,41.05,124.49,44.4,29.95,42.68,62.3,57.87,65.36,59.97,318.64,46.84,68.15,47.46,77.64,Upgrade
5,Gross Profit,20.95,25.18,17.77,25.33,21.06,21.68,11.85,29.7,19.58,9.16,10.65,30.88,17.62,15.42,15.61,0.77,11.47,17.78,15.26,38.84,Upgrade
6,"Selling, General & Admin",15.22,11.58,11.96,17.75,12.59,13.17,10.26,17.39,11.22,11.75,10.31,10.96,10.86,13.7,10.96,6.62,16.39,16.14,14.97,16.57,Upgrade
7,Research & Development,5.62,8.09,4.63,4.72,3.5,4.05,2.94,2.93,4.08,3.59,2.73,4.73,4.19,5.78,3.8,16.48,4.05,3.94,3.93,5.74,Upgrade
8,Other Operating Expenses,-0.36,0.62,-0.39,0.75,1.81,0.19,0.41,3.18,0.36,-0.58,0.44,1.56,0.13,0.55,0.27,0.41,0.34,0.29,0.21,2.08,Upgrade
