,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3944,3137,2649,2641,3128,2705,2995,2925,2688,2578,3278,3492,2798,2561,3056,2693,2489,2720,2596,2650,2656,Upgrade
1,Market Cap Growth,15.99%,15.99%,-11.53%,-9.69%,16.38%,4.92%,-8.65%,-16.24%,-3.94%,0.66%,7.28%,29.64%,12.42%,-5.86%,17.70%,1.64%,-6.30%,4.73%,-6.97%,-28.87%,-1.37%,Upgrade
2,Enterprise Value,4354,3596,3065,3246,3733,3326,3454,3177,2983,3014,3693,3712,3141,2953,3353,2781,2577,2801,2726,2898,2905,Upgrade
3,Last Close Price,11.94,9.54,7.94,7.75,9.18,7.94,8.79,8.39,7.71,7.39,9.40,9.82,7.85,7.18,8.57,7.39,6.83,7.47,7.13,7.28,7.30,Upgrade
4,PE Ratio,33.24,24.69,31.96,-,125.77,-,21.80,-,15.98,17.93,22.72,-,19.56,11.74,13.38,12.95,14.86,30.89,23.29,-,16.94,Upgrade
5,Forward PE,-,32.33,32.33,32.33,32.33,32.33,32.33,32.33,32.33,32.33,32.33,32.33,32.33,32.33,32.33,32.33,32.33,32.33,32.33,32.33,32.33,Upgrade
6,PS Ratio,1.65,1.22,1.14,1.19,1.52,1.19,1.25,1.18,1.04,1.01,1.27,1.40,1.15,1.05,1.28,1.22,1.21,1.61,1.38,1.38,1.33,Upgrade
7,PB Ratio,1.70,1.24,1.05,1.07,1.26,1.10,1.22,1.16,1.07,-,1.39,1.50,1.20,1.13,1.40,1.22,1.13,1.32,1.30,1.32,1.30,Upgrade
8,P/TBV Ratio,1.52,1.52,1.29,1.32,1.55,1.35,1.49,1.40,1.29,-,1.69,1.80,1.44,1.37,1.67,1.46,1.35,1.59,1.56,1.57,1.54,Upgrade
9,P/FCF Ratio,20.49,-,15.78,-,33.31,-,-79.89,-,944.26,24.21,27.76,-,-13.52,-13.04,-,-,-51.01,-,-,-,16.52,Upgrade
10,P/OCF Ratio,9.27,9.27,7.87,-,9.72,96.48,24.01,-,35.22,15.44,18.41,-,-20.58,-25.38,-,-,24.76,9.29,-,-,7.57,Upgrade
11,EV/Sales Ratio,1.70,1.40,1.32,1.46,1.81,1.46,1.44,1.28,1.16,1.18,1.43,1.48,1.29,1.21,1.40,1.26,1.25,1.66,1.45,1.51,1.45,Upgrade
12,EV/EBITDA Ratio,18.19,13.91,14.87,22.54,24.54,17.04,13.61,11.33,10.83,10.77,13.61,13.50,11.04,9.36,9.82,9.14,9.47,10.66,9.45,-,9.42,Upgrade
13,EV/EBIT Ratio,25.86,20.08,24.58,-,52.00,-,20.24,16.80,16.26,16.09,20.53,-,16.37,13.19,13.96,12.87,14.79,18.05,14.09,-,12.66,Upgrade
14,EV/FCF Ratio,22.62,-,18.26,-,39.75,-,-92.13,-,1047.98,28.31,31.27,-,-15.18,-15.03,-,-,-52.81,-,-,-,18.07,Upgrade
15,Debt / Equity Ratio,0.29,0.29,0.29,0.27,0.20,0.27,0.29,0.24,0.23,-,0.26,0.20,0.22,0.22,0.23,0.21,0.14,0.13,0.17,0.16,0.22,Upgrade
16,Debt / EBITDA Ratio,3.07,2.50,1.62,9.05,2.25,7.70,3.68,5.74,1.44,-,2.01,5.50,1.27,1.75,1.57,3.78,0.59,0.69,2.01,-,0.91,Upgrade
17,Debt / FCF Ratio,3.82,-,4.30,-,5.39,-,-19.18,-,200.15,-,5.14,-,-2.53,-2.53,-,-,-6.48,-,-,-,2.82,Upgrade
18,Asset Turnover,0.58,0.66,0.34,0.80,0.40,0.61,0.20,-,-,0.71,0.31,1.03,0.58,0.65,0.26,1.11,0.56,0.51,0.11,0.74,Upgrade,
19,Inventory Turnover,2.05,1.99,2.19,1.38,3.09,1.57,2.49,0.84,-,-,2.47,1.02,3.67,1.74,1.84,0.77,4.48,1.70,1.78,0.46,2.73,Upgrade
20,Quick Ratio,1.08,1.08,1.09,1.15,1.25,1.18,1.28,1.30,1.38,-,1.11,1.12,1.21,0.97,0.91,1.03,1.19,0.85,0.97,0.98,1.13,Upgrade
21,Current Ratio,1.73,1.73,1.73,1.78,1.78,1.85,1.90,2.07,1.97,-,1.82,1.90,1.77,1.78,1.67,1.77,1.79,1.56,1.61,1.69,1.61,Upgrade
22,Return on Equity (ROE),6.69%,12.77%,0.21%,4.68%,-0.81%,3.69%,-0.35%,-,-,9.26%,-0.51%,11.31%,8.02%,7.16%,1.14%,25.58%,10.81%,4.55%,-7.37%,10.34%,Upgrade,
23,Return on Assets (ROA),3.06%,5.15%,-0.06%,2.17%,-0.00%,1.88%,0.30%,-,-,3.12%,-0.04%,5.14%,3.23%,3.27%,0.69%,7.64%,4.60%,1.91%,-2.30%,6.68%,Upgrade,
24,Return on Capital (ROIC),4.18%,7.03%,-0.08%,2.98%,-0.00%,2.42%,0.40%,-,-,4.24%,-0.06%,7.22%,4.61%,4.67%,0.98%,11.66%,7.13%,2.79%,-3.27%,9.58%,Upgrade,
25,Return on Capital Employed (ROCE),6.47%,6.89%,4.83%,-,2.77%,-,6.72%,7.29%,7.06%,-,7.45%,-,8.05%,9.46%,10.52%,9.34%,7.59%,7.29%,9.36%,-,10.78%,Upgrade
26,Earnings Yield,3.22%,4.05%,3.13%,0.97%,0.80%,3.43%,4.59%,5.76%,6.26%,5.58%,4.40%,3.87%,5.11%,8.52%,7.47%,7.72%,6.73%,3.24%,4.29%,4.56%,5.90%,Upgrade
27,FCF Yield,4.88%,6.14%,6.34%,3.67%,3.00%,-6.48%,-1.25%,1.50%,0.11%,4.13%,3.60%,-3.44%,-7.39%,-7.67%,-11.22%,-10.03%,-1.96%,4.25%,5.41%,5.37%,6.05%,Upgrade
28,Dividend Yield,1.49%,-,2.27%,-,0.98%,-,-,-,2.60%,-,-,-,2.29%,-,-,-,2.63%,-,-,-,2.05%,Upgrade
29,Payout Ratio,56.40%,78.79%,45.03%,-,29.48%,-,454.58%,-,4.97%,11.71%,147.96%,-,13.43%,109.54%,61.52%,31.12%,-,12.52%,323.27%,-,-,Upgrade
30,Buyback Yield / Dilution,-5.08%,0.14%,0.16%,1.70%,-21.76%,-0.10%,1.29%,-1.32%,-5.98%,1.21%,-0.29%,0.37%,2.74%,0.24%,-0.33%,0.07%,-1.50%,-0.14%,-0.23%,0.53%,2.08%,Upgrade
31,Total Shareholder Return,-3.59%,0.14%,2.43%,1.70%,-20.77%,-0.10%,1.29%,-1.32%,-3.38%,1.21%,-0.29%,0.37%,5.04%,0.24%,-0.33%,0.07%,1.14%,-0.14%,-0.23%,0.53%,4.13%,Upgrade
