,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,46.36,122.67,86.81,151.83,174.2,315.35,214.7,230.8,443.02,510.15,Upgrade
1,Short-Term Investments,8.56,9.15,0.49,0.31,6.48,13.75,6.4,18.73,17.13,17.27,Upgrade
2,Trading Asset Securities,-,-,8.01,8.34,8.62,21.57,21.2,23.61,21.76,24.05,Upgrade
3,Cash & Short-Term Investments,54.92,131.82,95.3,160.48,189.31,350.67,242.3,273.15,481.9,551.47,Upgrade
4,Cash Growth,-42.38%,-17.86%,-49.66%,-54.24%,-21.87%,28.38%,-49.72%,-50.47%,-15.94%,-36.80%,Upgrade
5,Accounts Receivable,48.11,96.63,59.59,61.94,66.41,61.71,71.87,70.74,83.31,64.84,Upgrade
6,Other Receivables,429.35,618.73,1574,1566,130.48,113,270.53,110.78,117.95,142.47,Upgrade
7,Receivables,477.47,715.36,1633,1628,196.9,174.71,342.41,181.52,201.25,207.32,Upgrade
8,Inventory,109.14,179.71,186.15,197.1,251.94,5468,5793,5899,11332,10985,Upgrade
9,Prepaid Expenses,5.81,10.29,27.84,22.09,21.71,142.87,410.59,173.4,469.63,233.91,Upgrade
10,Other Current Assets,3142,22.25,13.37,135.63,7809,418,250.17,457.24,344.13,1085,Upgrade
11,Total Current Assets,3789,1059,1956,2143,8469,6554,7038,6984,12829,13063,Upgrade
12,"Property, Plant & Equipment",5.53,565.59,580.31,643.52,672.48,754.11,1046,1044,984.22,1005,Upgrade
