,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Rental Revenue,1070,1115,1144,1168,1163,1196,1235,1260,1291,1342,Upgrade
1,Property Management Fees,136.58,137.64,131.82,131.85,131.96,134.41,136.45,137.74,141.48,145.58,Upgrade
2,Other Revenue,9.78,15.29,-63.4,-5.96,-80.83,38.33,-3.48,25.79,-,-,Upgrade
3,Total Revenue,1216,1268,1213,1294,1214,1369,1368,1423,1432,1488,Upgrade
4,Revenue Growth (YoY,0.29%,-2.01%,-0.08%,-5.52%,-11.31%,-3.80%,-4.47%,-4.35%,-6.23%,-4.19%,Upgrade
5,Property Expenses,426.62,402.63,429.58,411.49,415.11,405.23,428.12,392.18,410.79,421.07,Upgrade
6,"Selling, General & Administrative",29,19.96,21.2,25.53,22.49,25.13,20.55,21.25,16.01,33.02,Upgrade
7,Total Operating Expenses,455.62,422.6,450.78,437.01,437.6,430.35,448.67,413.42,426.8,454.09,Upgrade
8,Operating Income,760.6,844.98,761.97,856.54,776.11,938.74,919.75,1010,1006,1034,Upgrade
9,Interest Expense,-347,-321.99,-334.05,-279.12,-245.55,-194.22,-198.22,-226.72,-238.72,-231.27,Upgrade
10,Interest & Investment Income,19.19,27.79,28.44,22.9,15.94,10.47,36.08,45.94,30.58,21.2,Upgrade
11,Other Non-Operating Income,-3.91,-4.37,-3.22,-3.03,-3.91,-3.84,-3.24,-3.15,-2.09,-0.73,Upgrade
12,EBT Excluding Unusual Items,428.89,546.42,453.15,597.28,542.58,751.16,754.37,825.75,795.45,822.95,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-,-,-4.18,-15.97,-,-,4.53,-1.94,Upgrade
14,Asset Writedown,-1343,-1557,-212.68,-428.7,-1214,-535,-270.35,-1809,-4675,-9173,Upgrade
15,Other Unusual Items,-,-,-,-,-29.8,-18.44,-76.15,-,-,-,Upgrade
16,Pretax Income,-913.77,-1010,240.47,168.58,-705.63,181.75,407.86,-983.25,-3875,-8352,Upgrade
17,Income Tax Expense,72.07,90.38,86.52,101.91,99.74,125.7,124.06,131.92,130.64,140.25,Upgrade
18,Net Income,-985.84,-1101,153.95,66.67,-805.37,56.05,283.8,-1115,-4005,-8492,Upgrade
19,Net Income to Common,-985.84,-1101,153.95,66.67,-805.37,56.05,283.8,-1115,-4005,-8492,Upgrade
20,Net Income Growth,-,-,-,18.95%,-,-,-,-,-,-,Upgrade
21,Basic Shares Outstanding,6066,6055,6007,5995,5968,5958,5933,5924,5899,5892,Upgrade
22,Diluted Shares Outstanding,6066,6055,6007,5995,5968,5958,5933,5924,5899,5892,Upgrade
23,Shares Change (YoY),1.00%,1.01%,0.65%,0.62%,0.59%,0.57%,0.57%,0.54%,0.50%,0.55%,Upgrade
24,EPS (Basic),-0.16,-0.18,0.03,0.01,-0.13,0.01,0.05,-0.19,-0.68,-1.44,Upgrade
25,EPS (Diluted),-0.16,-0.18,0.03,0.01,-0.13,0.01,0.05,-0.19,-0.68,-1.44,Upgrade
26,EPS Growth,-,-,-,18.22%,-,-,-,-,-,-,Upgrade
27,Dividend Per Share,0.061,0.081,0.076,0.093,0.089,0.106,0.108,0.120,0.127,0.122,Upgrade
28,Dividend Growth,-18.92%,-12.73%,-15.34%,-12.63%,-17.16%,-11.36%,-15.18%,-2.29%,-4.44%,-8.03%,Upgrade
29,Operating Margin,62.54%,66.66%,62.83%,66.22%,63.94%,68.57%,67.21%,70.95%,70.21%,69.48%,Upgrade
30,Profit Margin,-81.06%,-86.84%,12.69%,5.15%,-66.36%,4.09%,20.74%,-78.36%,-279.61%,-570.75%,Upgrade
31,Free Cash Flow Margin,-,47.11%,48.00%,45.19%,57.76%,41.32%,51.10%,55.93%,37.45%,36.24%,Upgrade
32,EBIT,760.6,844.98,761.97,856.54,776.11,938.74,919.75,1010,1006,1034,Upgrade
33,Revenue as Reported,1206,1252,1276,1300,1295,1331,1372,1397,1432,1488,Upgrade
