,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,9689,12529,14667,14850,12812,12514,12047,21001,13392,16028,19134,Upgrade
1,Market Cap Growth,-15.63%,-15.63%,14.48%,18.66%,6.36%,-40.41%,-10.05%,31.03%,-30.01%,-25.18%,9.45%,Upgrade
2,Enterprise Value,12013,14623,16595,16678,14835,14196,13487,22192,14652,17108,20285,Upgrade
3,Last Close Price,3.28,4.13,4.73,4.71,4.00,3.82,3.59,6.14,3.85,4.58,5.40,Upgrade
4,PE Ratio,7.14,9.17,11.12,12.46,11.41,11.59,15.34,32.78,21.88,19.20,16.84,Upgrade
5,Forward PE,7.71,8.00,9.55,9.76,9.51,9.63,10.52,16.49,10.74,11.76,14.74,Upgrade
6,PS Ratio,1.50,1.94,2.27,2.33,1.99,1.98,2.25,4.27,3.14,3.92,4.13,Upgrade
7,PB Ratio,1.34,1.66,2.02,2.22,1.96,1.92,1.86,3.44,2.26,3.13,3.69,Upgrade
8,P/TBV Ratio,2.07,2.07,2.36,2.82,2.27,2.39,2.10,4.14,2.56,3.69,4.14,Upgrade
9,P/FCF Ratio,26.52,34.30,30.00,19.94,24.15,22.71,22.91,84.99,46.20,80.50,-165.67,Upgrade
10,P/OCF Ratio,15.96,15.96,15.84,14.79,17.46,16.26,17.32,40.85,26.54,26.24,29.62,Upgrade
11,PEG Ratio,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,Upgrade
12,EV/Sales Ratio,1.86,2.26,2.57,2.62,2.31,2.25,2.52,4.51,3.44,4.18,4.38,Upgrade
13,EV/EBITDA Ratio,5.53,6.86,8.16,9.17,8.33,8.26,9.75,18.18,13.78,14.56,13.29,Upgrade
14,EV/EBIT Ratio,6.92,8.57,10.13,11.44,10.43,10.62,13.41,25.39,19.36,19.11,16.10,Upgrade
15,EV/FCF Ratio,32.89,40.03,33.95,22.40,27.97,25.76,25.64,89.82,50.55,85.92,-175.63,Upgrade
16,Debt / Equity Ratio,0.48,0.48,0.46,0.51,0.49,0.51,0.48,0.41,0.41,0.42,0.33,Upgrade
17,Debt / FCF Ratio,9.89,9.89,6.90,4.55,6.05,6.04,5.91,10.03,8.40,10.88,-14.71,Upgrade
18,Return on Capital Employed (ROCE),16.18%,16.18%,17.34%,16.90%,17.15%,17.21%,12.10%,11.56%,10.61%,14.27%,20.49%,Upgrade
19,Earnings Yield,14.10%,10.90%,8.99%,8.02%,8.76%,8.63%,6.52%,3.05%,4.57%,5.21%,5.94%,Upgrade
20,FCF Yield,3.77%,2.92%,3.33%,5.01%,4.14%,4.40%,4.37%,1.18%,2.16%,1.24%,-0.60%,Upgrade
21,Dividend Yield,5.49%,4.36%,3.59%,3.18%,3.50%,3.40%,3.34%,1.63%,2.59%,2.40%,2.04%,Upgrade
22,Buyback Yield / Dilution,0.31%,0.35%,0.26%,0.17%,1.47%,1.57%,0.36%,0.32%,0.54%,0.01%,-0.17%,Upgrade
23,Total Shareholder Return,5.80%,4.71%,3.85%,3.35%,4.97%,4.98%,3.70%,1.95%,3.13%,2.41%,1.87%,Upgrade
