,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Cash & Equivalents,1169,987.96,964.62,635.19,417.19,688.22,764.77,1083,647.6,1363,1743,1368,1288,1762,1286,1282,1093,877.25,994.63,988.72,Upgrade
1,Short-Term Investments,-,-,-,-,-,150.87,-,100.41,-,101.74,-,152.9,-,-,-,331.5,-,-,-,-,Upgrade
2,Trading Asset Securities,251.12,456.48,1042,1350,1348,1294,1800,1694,1810,1206,1241,1548,1395,714.44,1226,1190,1433,1568,1385,1343,Upgrade
3,Cash & Short-Term Investments,1420,1444,2007,1985,1766,2133,2565,2878,2458,2671,2983,3068,2683,2476,2511,2803,2526,2445,2380,2332,Upgrade
4,Cash Growth,-19.59%,-32.29%,-21.75%,-31.01%,-28.16%,-20.12%,-14.03%,-6.21%,-8.39%,7.86%,18.80%,9.45%,6.21%,1.26%,5.53%,20.21%,34.33%,15.62%,-13.80%,116.47%,Upgrade
5,Accounts Receivable,1166,1063,1080,1213,1361,1216,1157,1183,1313,1188,1404,1538,1903,1851,1623,1893,1573,972.88,951.93,1259,Upgrade
6,Other Receivables,65.3,96.53,100.74,80.31,74.04,75.76,56.1,59.66,89.06,66.68,66.49,88.1,94.61,47.61,69.78,118.72,77.96,34.68,30.54,24.19,Upgrade
7,Receivables,1231,1159,1181,1293,1435,1292,1213,1242,1402,1254,1470,1626,1997,1899,1693,2012,1651,1008,982.47,1283,Upgrade
8,Inventory,747.3,745.74,737.84,788.65,803.5,885.23,890.56,863,959.91,1034,1106,1252,1212,1264,1265,1021,817.31,641,569.6,467.96,Upgrade
9,Prepaid Expenses,-,-,-,0.01,-,0.13,-,0.03,-,2.1,-,0.64,-,0.74,-,0.05,-,0.16,-,0.54,Upgrade
10,Other Current Assets,85.46,71.25,74.75,69.31,310.43,85.13,252.06,78.36,174.52,66.53,290.34,58.91,71.37,91.45,654.91,46.9,64.55,64.15,64.3,55.36,Upgrade
11,Total Current Assets,3484,3421,4001,4136,4315,4396,4921,5062,4994,5028,5850,6006,5963,5731,6124,5883,5059,4158,3996,4139,Upgrade
12,"Property, Plant & Equipment",2201,2051,1988,1977,1867,1822,1723,1611,1479,1384,1313,1297,1228,1174,1031,1028,888.75,868.17,858.71,860.45,Upgrade
13,Long-Term Investments,546.61,574.02,559.32,556.05,551.44,544.4,542.59,501.04,496.99,493.11,490.44,429.63,423.82,420.8,418.72,267.96,234.52,225.78,215.57,75.91,Upgrade
14,Goodwill,295.01,295.01,295.01,295.01,300.62,300.62,300.62,225.42,225.42,225.42,225.42,225.42,236.18,236.18,236.18,236.18,237.04,237.04,215.25,215.25,Upgrade
15,Other Intangible Assets,185.84,184.13,182.08,183.47,183,182.73,178.21,77.45,66.16,67.57,68.43,67.32,68.29,67.54,62.63,69.41,63.96,65.02,64.71,65.23,Upgrade
16,Long-Term Deferred Tax Assets,78.58,78.74,69.26,70.67,113.72,113.46,93.53,100.27,88.93,94.47,85.8,90.75,74.12,81.45,72.3,64.78,50.43,39.76,33.82,29.16,Upgrade
17,Long-Term Deferred Charges,82.95,70.93,62.79,69.27,65.52,72.37,69.72,78.3,36.39,72.31,78.21,40.31,30.4,28.77,27.43,27.6,27.34,28.48,29.38,30.61,Upgrade
