,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Operating Revenue,1002,772.84,764.19,812.45,1147,941.41,871.39,875.68,1129,948.68,1292,1384,1976,2007,1627,1924,1687,935.8,739.05,1200,Upgrade
1,Other Revenue,-38.14,38.14,-,87.5,-30.89,30.89,-,100.24,-47.01,47.01,-,66.55,-18.82,18.82,-,31.54,-36.87,36.87,-,52.55,Upgrade
2,Revenue,963.52,810.98,764.19,899.95,1117,972.31,871.39,975.92,1082,995.69,1292,1451,1957,2026,1627,1956,1650,972.67,739.05,1253,Upgrade
3,Revenue Growth (YoY),-13.71%,-16.59%,-12.30%,-7.79%,3.20%,-2.35%,-32.54%,-32.74%,-44.72%,-50.85%,-20.60%,-25.82%,18.64%,108.29%,120.12%,56.12%,69.73%,3.86%,6.63%,64.34%,Upgrade
4,Cost of Revenue,683.29,597.63,553.43,664.05,759.13,706.23,611.03,720.58,692.21,758.63,934.65,1071,1394,1499,1156,1392,1079,627.02,451.1,746.19,Upgrade
5,Gross Profit,280.23,213.35,210.76,235.9,357.43,266.08,260.36,255.35,389.74,237.07,357,380.32,563.55,527.16,471,564.43,570.4,345.65,287.95,506.68,Upgrade
6,"Selling, General & Admin",90.17,76.3,75.19,22.82,79.73,86.22,81.11,41.01,74.16,74.95,91.56,95.53,96.41,93.48,93.34,48.42,74.86,52.51,66.97,89.65,Upgrade
7,Research & Development,90.95,85.15,79.02,95.56,91.28,90.56,84.44,94.02,100.27,91.14,87.3,108.92,92.74,96.76,81.17,121.69,78.44,57.27,46.34,101.09,Upgrade
8,Other Operating Expenses,-13.43,7.12,3.25,28.54,-6.81,0.86,-7.94,33.98,-1.73,-12.77,-5.71,41.06,-6.11,-4.52,0.98,48.08,-2.74,-11.68,-9.06,35.16,Upgrade
9,Operating Expenses,170.56,167.68,157.12,157.66,167.23,181.73,157.98,168.62,173.9,152.03,172.31,244.04,186.19,188.71,173.99,223.33,158.29,96.24,103.58,227.19,Upgrade
10,Operating Income,109.67,45.67,53.64,78.24,190.2,84.35,102.37,86.73,215.84,85.04,184.69,136.29,377.36,338.45,297.01,341.1,412.11,249.41,184.36,279.48,Upgrade
11,Interest Expense,-5.29,-6.15,-6.18,-6.73,-7.14,-6.63,-6.16,-6.58,-9.02,-7.3,-5.88,-4.63,-4.2,-4.04,-3.76,-1.86,-3,-2.69,-0.08,-0.21,Upgrade
12,Interest & Investment Income,15.84,24.66,6.54,7.06,1.52,28.85,12.16,19.86,7.03,0.9,11.92,25.98,27.31,35.27,26.86,40.59,33.98,25.96,14.8,15.86,Upgrade
13,Currency Exchange Gain (Loss),-17.45,17.45,-,31.26,-39.41,39.41,-,140.18,-114.52,114.52,-,-47.02,27.16,-27.16,-,-114.67,-13.66,13.66,-,20.84,Upgrade
14,Other Non Operating Income (Expenses),-14.5,-9.11,6.51,-30.87,34.55,9.97,-16.21,-157.38,154.51,4.4,-5.07,15.34,-17.41,-4.3,2.84,38.95,-39.37,-14.45,13.34,-39.65,Upgrade
15,EBT Excluding Unusual Items,88.26,72.52,60.5,78.96,179.72,155.95,92.16,82.8,253.84,197.56,185.65,125.95,410.23,338.23,322.95,304.11,390.07,271.89,212.42,276.32,Upgrade
16,Impairment of Goodwill,-,-,-,-5.61,-,-,-,-,-,-,-,-10.77,-,-,-,-,-,-,-,-2.29,Upgrade
17,Gain (Loss) on Sale of Investments,-3.7,-0.95,7.01,9.66,9.5,-30.8,23.29,4.22,11.43,-6.11,10.97,16.81,5.79,9.7,-4.94,16.95,1.5,8.53,-11.4,26.85,Upgrade
18,Gain (Loss) on Sale of Assets,0.28,-0.32,0.27,0.79,0.01,-1.06,0.09,4.43,0.13,0.77,1.24,-2.16,-0.04,0.09,0.73,-0.07,0.62,-0.1,0.04,0.38,Upgrade
19,Asset Writedown,-31.94,7.79,-7.9,34.14,-34.75,14.13,-14.13,37.56,-37.81,11.02,-12.73,23.6,-26.08,13.21,-14.39,17.53,-22.19,7.43,-7.43,18.36,Upgrade
20,Other Unusual Items,-12.11,8.02,6.22,26.53,0.02,-0.02,-,41.98,-0.01,0.01,-,63.64,-0.34,0.34,-,57.46,-1.13,1.13,-,45.8,Upgrade
21,Pretax Income,40.79,87.07,66.1,144.46,154.49,138.2,101.42,170.99,227.58,203.24,185.14,217.08,389.57,361.57,304.35,395.98,368.86,288.89,193.62,365.42,Upgrade
22,Income Tax Expense,1.29,-1.49,9.67,22.45,20.01,3.3,11.83,8.41,33.61,10.65,25.8,6.67,57.68,36.53,46.1,43.78,57.95,52.98,25.17,38.37,Upgrade
23,Earnings From Continuing Operations,39.5,88.56,56.43,122.01,134.49,134.9,89.59,162.58,193.96,192.59,159.34,210.41,331.89,325.04,258.26,352.2,310.92,235.91,168.45,327.06,Upgrade
24,Minority Interest in Earnings,-3.18,-8.49,-0.81,-5.05,-4.22,-11.79,-9.42,-5.56,-1.09,-4.54,-3.92,-5.06,-14.56,-9.36,-3.57,-15.38,-12.08,-14.92,-0.49,-3.82,Upgrade
25,Net Income,36.32,80.07,55.61,116.96,130.27,123.11,80.17,157.02,192.87,188.05,155.42,205.36,317.33,315.68,254.69,336.82,298.83,220.99,167.96,323.24,Upgrade
26,Net Income to Common,36.32,80.07,55.61,116.96,130.27,123.11,80.17,157.02,192.87,188.05,155.42,205.36,317.33,315.68,254.69,336.82,298.83,220.99,167.96,323.24,Upgrade
27,Net Income Growth,-72.12%,-34.96%,-30.63%,-25.51%,-32.46%,-34.53%,-48.42%,-23.54%,-39.22%,-40.43%,-38.98%,-39.03%,6.19%,42.85%,51.64%,4.20%,28.55%,-16.11%,9.05%,55.37%,Upgrade
28,Shares Outstanding (Basic),736,713,794,780,763,762,802,750,771,784,777,787,773,791,772,786,763,784,772,773,Upgrade
29,Shares Outstanding (Diluted),736,713,794,780,763,762,802,750,771,784,777,787,773,791,772,786,763,784,772,773,Upgrade
30,Shares Change (YoY),-3.60%,-6.41%,-0.90%,4.03%,-0.95%,-2.82%,3.16%,-4.74%,-0.35%,-0.85%,0.69%,0.06%,1.42%,0.89%,-0.01%,1.79%,-1.59%,-0.72%,0.23%,-1.67%,Upgrade
31,EPS (Basic),0.05,0.11,0.07,0.15,0.17,0.16,0.10,0.21,0.25,0.24,0.20,0.26,0.41,0.40,0.33,0.43,0.39,0.28,0.22,0.42,Upgrade
32,EPS (Diluted),0.05,0.11,0.07,0.15,0.17,0.16,0.10,0.21,0.25,0.24,0.20,0.26,0.41,0.40,0.33,0.43,0.39,0.28,0.22,0.42,Upgrade
33,EPS Growth,-71.08%,-30.50%,-30.00%,-28.40%,-31.81%,-32.63%,-50.00%,-19.74%,-39.01%,-39.92%,-39.39%,-39.07%,4.70%,41.59%,51.65%,2.37%,30.63%,-15.51%,8.80%,58.01%,Upgrade
34,Free Cash Flow,-78.37,-0.27,47.37,90.85,-23.98,93.57,53.6,155.38,175.74,284.03,96.36,264.3,193.49,-49.61,133.25,29.27,92.53,347.71,124.06,405.96,Upgrade
35,Free Cash Flow Per Share,-0.11,-0.00,0.06,0.12,-0.03,0.12,0.07,0.21,0.23,0.36,0.12,0.34,0.25,-0.06,0.17,0.04,0.12,0.44,0.16,0.53,Upgrade
36,Dividend Per Share,-,0.130,-,0.460,-,-,-,0.800,-,-,-,1.000,-,-,-,0.588,-,-,-,0.588,Upgrade
37,Dividend Growth,-,-,-,-42.50%,-,-,-,-20.00%,-,-,-,70.01%,-,-,-,0%,-,-,-,0%,Upgrade
38,Gross Margin,29.08%,26.31%,27.58%,26.21%,32.01%,27.37%,29.88%,26.16%,36.02%,23.81%,27.64%,26.21%,28.79%,26.02%,28.95%,28.86%,34.58%,35.54%,38.96%,40.44%,Upgrade
39,Operating Margin,11.38%,5.63%,7.02%,8.69%,17.03%,8.68%,11.75%,8.89%,19.95%,8.54%,14.30%,9.39%,19.28%,16.71%,18.26%,17.44%,24.98%,25.64%,24.95%,22.31%,Upgrade
40,Profit Margin,3.77%,9.87%,7.28%,13.00%,11.67%,12.66%,9.20%,16.09%,17.83%,18.89%,12.03%,14.15%,16.21%,15.58%,15.66%,17.22%,18.11%,22.72%,22.73%,25.80%,Upgrade
41,Free Cash Flow Margin,-8.13%,-0.03%,6.20%,10.09%,-2.15%,9.62%,6.15%,15.92%,16.24%,28.53%,7.46%,18.22%,9.89%,-2.45%,8.19%,1.50%,5.61%,35.75%,16.79%,32.40%,Upgrade
42,EBITDA,145.06,87.52,89.04,113.63,223.45,119.27,135.62,119.98,256.91,118.34,225.76,177.36,404.28,368.15,323.93,368.02,427.31,275.57,199.56,294.68,Upgrade
43,EBITDA Margin,15.06%,10.79%,11.65%,12.63%,20.01%,12.27%,15.56%,12.29%,23.75%,11.89%,17.48%,12.22%,20.66%,18.17%,19.91%,18.81%,25.90%,28.33%,27.00%,23.52%,Upgrade
44,D&A For EBITDA,35.4,41.85,35.4,35.4,33.25,34.92,33.25,33.25,41.07,33.31,41.07,41.07,26.92,29.7,26.92,26.92,15.2,26.15,15.2,15.2,Upgrade
45,EBIT,109.67,45.67,53.64,78.24,190.2,84.35,102.37,86.73,215.84,85.04,184.69,136.29,377.36,338.45,297.01,341.1,412.11,249.41,184.36,279.48,Upgrade
46,EBIT Margin,11.38%,5.63%,7.02%,8.69%,17.03%,8.68%,11.75%,8.89%,19.95%,8.54%,14.30%,9.39%,19.28%,16.71%,18.26%,17.44%,24.98%,25.64%,24.95%,22.31%,Upgrade
47,Effective Tax Rate,3.16%,-,14.63%,15.54%,12.95%,2.39%,11.66%,4.92%,14.77%,5.24%,13.94%,3.07%,14.81%,10.10%,15.15%,11.06%,15.71%,18.34%,13.00%,10.50%,Upgrade
48,Revenue as Reported,963.52,810.98,764.19,899.95,1117,972.31,871.39,975.92,1082,995.69,1292,1451,1957,2026,1627,1956,1650,972.67,739.05,1253,Upgrade
